leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries
966744cb-2f67-4dd0-a9a8-968db4476774,RANKED_SOLO_5x5,DIAMOND,III,IsO5DBzwfVCmo0YAggkAZ3o2TEhP_YxM3yZY61W-bpAI8iI,765 Productions,52,92,77,False,False,False,False,
67cd5bdb-6f80-40d7-b7ec-ee0510215b28,RANKED_SOLO_5x5,DIAMOND,III,Ie5b2uH9xbcFc9jizxkufU3Ys54jHSDy0WEum9fem-MVBuU,Chuck E Cheeks,0,398,402,False,False,False,False,
c3b06ae2-f594-4d2b-a84b-e417f039cc6e,RANKED_SOLO_5x5,DIAMOND,III,4wPaPiP2L5jRHSYf_re5pExE0TmeYxq1C2z91fT_ZGLmgZI,Asexual,42,716,748,False,False,False,False,
d786dab9-be3a-4cf2-a102-69b2c52c5c93,RANKED_SOLO_5x5,DIAMOND,III,Axqc8CMPRm0yuEkeJW6Chd0J4pq3jTktCXYz6TKHrB8Pi0w,Just LetIt Happn,34,337,345,False,False,False,False,
8a408b59-865b-4ea0-aaa1-4eac6b973752,RANKED_SOLO_5x5,DIAMOND,III,b0jgLJrb23RFR2t0CHhlufRQYveVBuX6ggq3lxuGg07-iPI,Akkxis,36,214,177,False,False,False,False,
bad131ab-a717-4ae3-8c57-76c72aeddf6d,RANKED_SOLO_5x5,DIAMOND,III,1LJmIFeoSXDE_lzKSORN5viA6YdYKF19kSbYHK8KWACqE58,Bannÿ,37,147,156,False,False,False,False,
75bc6320-51a6-4362-ae5c-da79fb9f63e3,RANKED_SOLO_5x5,DIAMOND,III,P4B4seCgQij8sUEcGpmHBy1qoaLMhkEPcUtyUpDEQeHP3JQ,MoeDiamondDream,0,184,169,False,False,False,True,
1c2fa4a3-b681-4e3c-b830-57583c34e1c2,RANKED_SOLO_5x5,DIAMOND,III,dIlDTDEU6NwRQeqtydi21LGTuji1FaUoxUqL35Rv-qOrdqM,Kwan,25,133,116,False,False,False,False,
d2b28269-c76c-40e4-8dc7-270888788477,RANKED_SOLO_5x5,DIAMOND,III,nQbTBblUUDBop6OFES_7POyJ8nb5Wpxww8JYJWX3JgNfZbY,godinacanhaha,45,480,473,False,False,False,False,
bb38465f-0f3d-4e99-9b9f-bcabbbcec3e9,RANKED_SOLO_5x5,DIAMOND,III,wCUef-Ufhzwn8kYAHrsTKWavBd7cieeHpas5oEF7494ceEI,Acquiredl,0,118,113,False,False,False,False,
022e9391-99ae-4813-b61e-6ab93aef2efb,RANKED_SOLO_5x5,DIAMOND,III,baI9eEK0IXp5BfD4PTiv6cQ7-jy76HxyORe0fyKfRsKtiIA,meiyidao,25,133,98,False,False,False,False,
f88d09fc-3b7b-4104-96c0-8169c72fcb96,RANKED_SOLO_5x5,DIAMOND,III,J8YEncOUulu2WoDoaADYwG2UitstwB322U7KnJKLEMTsxY0,spooktm,0,101,75,False,False,False,False,
5cb032ca-5b58-463d-8e70-4a478828a7bd,RANKED_SOLO_5x5,DIAMOND,III,bybOVzJgFU08S8_tHWlhrezNNhK22dJJDuFthuDc7bgnmuo,ForeverNightz,10,143,148,False,False,False,False,
1d351027-df7b-4fa5-b395-b54b297764b7,RANKED_SOLO_5x5,DIAMOND,III,43UzHg4bXG3JGBZNVlEkvwKrc-zIaV9CO0iP9lmw0LHd6tQ,zatch 450,0,137,129,False,False,False,False,
5b439038-ceda-4475-8c0f-5cf8d2f49f6f,RANKED_SOLO_5x5,DIAMOND,III,nKMJYw-DGliz3neVXJjnyHMOB7OxokEnDnlQZOig7c7JXrA,Cawen,94,310,328,False,False,False,False,
ed97a75a-494b-4732-a553-a57df0a2d396,RANKED_SOLO_5x5,DIAMOND,III,mCmw6HWnjTQI4V8skktAyQOfzS-3ymd5wmlZ4gOp9OcFWY8,Dc Decay,27,37,34,False,False,False,False,
f09b9b87-45f2-4675-8001-14aeeb6395e2,RANKED_SOLO_5x5,DIAMOND,III,7UCGeMDJX1tAFiUjJSA1N73bV5rrZLHhXM3mOFTkpbmxFJg,FatNinja001,29,193,195,False,False,False,False,
a2cb729f-576a-4404-95d9-8f59917061bb,RANKED_SOLO_5x5,DIAMOND,III,1zt7Wy1wmEvEnAtZVl4Dtl0gR9dZDKdeBBRrfm7OqC1Od84,ni guessguess,0,530,496,False,False,False,False,
1aa4a0b1-189c-4dbf-8cad-33cb0862c135,RANKED_SOLO_5x5,DIAMOND,III,ikH7psyvRhv4zayxHJabJyaLiW8tXCmm9gDHeV-oknr5W70,Treddy,0,27,34,False,False,False,False,
e1bc2781-2286-49b8-87d1-616fe546a63a,RANKED_SOLO_5x5,DIAMOND,III,4hEggG1lcTuDfdDBFYO9qr5zasVIpb02nY2Y_3ujEcWpSuQ,Voltorb,0,169,161,False,False,False,False,
75bc6320-51a6-4362-ae5c-da79fb9f63e3,RANKED_SOLO_5x5,DIAMOND,III,nLcD9H_hTp9u0yeLfod5UNQO2JvBUto5UhrhxJPkbCCbSSE,nuBKi,18,72,43,False,False,False,False,
163ff8ef-fb99-475b-baba-7e727cf2b5f4,RANKED_SOLO_5x5,DIAMOND,III,zPFoSdci6piBDRJjpoGJvRhrX0_YSh5NgsWA27wLcaKM6zc,ChaChing,0,171,167,False,False,False,False,
55a82f00-dd40-4bdc-8023-743a5ce50c4a,RANKED_SOLO_5x5,DIAMOND,III,oGEnzwXOx0t6W7hWGHJ2CiXcY1hLtqZcV767PWgFNPas4u8,Kojay,0,229,221,False,False,False,False,
7f963987-30ef-42a8-8cf2-d7fb1890c6fc,RANKED_SOLO_5x5,DIAMOND,III,TKvjF96VHvV_qOGkk924xhGG8fqHktQ6UWB7o9OAtXWoP80,Awaken1ng,29,148,142,False,False,False,False,
dcf053b6-16b0-4060-aca2-44695ee1851e,RANKED_SOLO_5x5,DIAMOND,III,ZXTprSKkL8mRznrcD9p_cqaCgE4oyAqeQy_Ect8zHyMzd3Q,OI CRIKEY MATE,49,255,249,False,False,False,False,
09524b1e-63e0-4781-a3c6-a62e867645b6,RANKED_SOLO_5x5,DIAMOND,III,XQZYOO9NQvd2wInxmTCj1MY5ftw6JhS3BH86iyGa-Vxm7uk,SoraWind,3,148,92,False,False,False,False,
f562fed1-a6e7-4279-ad01-6240c268f83e,RANKED_SOLO_5x5,DIAMOND,III,nnMTJvaukQe5gCb40sScuxyaVShniSxTbQqvbfAXrqcttQg,Astromaker,83,757,758,False,False,False,False,
ed97a75a-494b-4732-a553-a57df0a2d396,RANKED_SOLO_5x5,DIAMOND,III,tXe3cayu9CETPI56XFILopCUCOlJg9st2kmbgcZxthSeeJk,Cleveland,75,118,132,False,False,False,False,
7cf1753d-9ac8-4cf6-962b-bbf096a93263,RANKED_SOLO_5x5,DIAMOND,III,qEO0hZS-4IgnxzoPR9FEtdYJCB7J_gK4StrO0tUXF4MH2H0,Bathtime Ducky,5,216,204,False,False,False,False,
dec66f6c-3eb8-46e7-88c6-f118b97fcc74,RANKED_SOLO_5x5,DIAMOND,III,fTzb8u0okqwifDcU2zgpzc0BHDor-jk0K1Wl9FAjz0djaEw,CaptainBeeSyrup,65,332,311,False,False,False,False,
3f384a20-31e9-495c-9e4e-bd4c1bea5933,RANKED_SOLO_5x5,DIAMOND,III,xL1tNlavHe3ddedqPOiEhsXhqvglCTob8rCc4KD6Vn_DkeA,Bad and Bougene,31,177,190,False,False,False,False,
699b6cdb-dde7-49fd-8352-8e203f679b5b,RANKED_SOLO_5x5,DIAMOND,III,GDHf18Ox5OgFkNpI9uUVAayvmtnufwyeFq1iLgMN1ecouPg,Scleroma,75,138,108,False,False,False,False,
7448959e-234a-4c48-87b5-3caa6834d58f,RANKED_SOLO_5x5,DIAMOND,III,XsgkDOHtPNVe8-qMk29SfrXHJBAHfXU5WtvmtzeF_y02_fk,JCH0Y,0,591,570,False,False,False,True,
6c9d52a6-8058-432b-96fe-3634539c1052,RANKED_SOLO_5x5,DIAMOND,III,o16dzIqk3pY1PcrinJC-5udbFr0a2ekqbylTVqbHmj7gj3U,Somnus,77,94,97,False,False,False,False,
2954b144-ace7-41fc-ac1f-07e847d35d98,RANKED_SOLO_5x5,DIAMOND,III,KXUi_leBtlwkqgOtqZgeXEgilnbGx6o7DYUbLzoE93VM9hQ,Musty Nut,2,341,329,False,False,False,False,
8bd36147-a5ed-45d0-8ccb-aaf442e7b52d,RANKED_SOLO_5x5,DIAMOND,III,JZ0PQZOYc6TQbPAyEeXlIuq92lAmdntL1Rb3MNAHTmmuQbw,WhaleTommy,46,86,83,False,False,False,False,
f9b237ce-eedc-4ff4-a50c-c2687553908b,RANKED_SOLO_5x5,DIAMOND,III,5EiU8NzOwJc9Wl_4Pn1FtWojfZmN9vDtgI9IO9d6Y_qmtCk,Pins and Needles,0,82,33,False,False,False,True,
bb38465f-0f3d-4e99-9b9f-bcabbbcec3e9,RANKED_SOLO_5x5,DIAMOND,III,M3fZoe0yYwuFPGMosuszcEbyz3iqTtbJJyH6980z9p_zYPc,Position,0,259,244,False,False,False,False,
477c38bf-b2ed-4fdc-8eb3-140d08a07b6c,RANKED_SOLO_5x5,DIAMOND,III,gn6ySTSa_CR8BwkotIB6TJ_LUL6kMpSKW6tZV1ksmYnqPHg,OmegaK,18,497,493,False,False,False,False,
792e47f6-b2b4-4061-a43c-3a31d7ea493f,RANKED_SOLO_5x5,DIAMOND,III,3GO_S61Ngbk083GQ5gP2e_X2B-fViATwUSXp1g9RXRrdbC0,little lamb luna,25,40,35,False,False,False,False,
75bc6320-51a6-4362-ae5c-da79fb9f63e3,RANKED_SOLO_5x5,DIAMOND,III,xuyfOc_iOGjx-aHRANDXlITOVMBy4ZQu7_v0uQz5m7v9bk4,Shhuang,0,85,70,False,False,False,False,
7a85fad0-8f87-4fff-9351-f90625948475,RANKED_SOLO_5x5,DIAMOND,III,eDLm0inaZLP1k0tQCBYk6B85bkV5kGzLucG8X-nQMfg5GFU,AliveAndClicking,0,223,219,False,False,False,True,
c8953641-f223-496c-a49d-68eb37e5731d,RANKED_SOLO_5x5,DIAMOND,III,HaFSNUvpHkOHHTvXAM6a1pe3vm4snxx9QCBbXxnA4briGmc,Frosty Flames,60,71,70,False,False,False,False,
296d7f66-c7b1-4de4-a360-050503109f99,RANKED_SOLO_5x5,DIAMOND,III,_zt_EUNIdB8dDVGQklXim1Gxryo0nkMtuorE9biOVFFYyxU,Henil,0,534,538,False,False,False,False,
7cf1753d-9ac8-4cf6-962b-bbf096a93263,RANKED_SOLO_5x5,DIAMOND,III,8wd-EYOcdrRK4XY94H9YzXLERQd9RsvKK9l57zs2CUJnWNA,JoItz,19,196,169,False,False,False,False,
9abfca46-cedb-45b4-b2b1-220edd0fe5f5,RANKED_SOLO_5x5,DIAMOND,III,7bBOG1j2c6ViOtLEjpuiqyz-SMMMaqAyhUYx3uIqVHZr16c,See U Later,32,172,145,False,False,False,True,
39b97115-0a18-4e69-a34e-fc3eaad237cf,RANKED_SOLO_5x5,DIAMOND,III,smKO0xTDKTHITkXFHKXlJJTYtLqzEU112UrFHzY_hWVnV2M,Hugh Akston,29,141,135,True,False,False,True,
8684d154-d6f8-4481-8223-86235e27a034,RANKED_SOLO_5x5,DIAMOND,III,hGv_LSlVA8v1hBA7fDFvo8W0lKjB3XdUnhLXc7DGorf6UTc,TheBootyDoctorMD,79,85,84,False,False,False,False,
48e3599c-f306-46e1-abca-fec0036e32f7,RANKED_SOLO_5x5,DIAMOND,III,5AxuvWVT8MhZ2Bwhk7lsXScg9pfG0hHHdKkrFq3n3goIspg,wigglewiggleman,39,440,430,False,False,False,False,
f549d5ad-f24c-4aee-a153-8f04ea5da78a,RANKED_SOLO_5x5,DIAMOND,III,8139UozFdXyfwkD99QQHCWwpKLFPQEsKDZPsWBxzeDy83k4,Discovery,1,336,353,False,False,False,False,
5bc7185c-6f2c-4a4d-a03b-7c02aba7f88a,RANKED_SOLO_5x5,DIAMOND,III,Q3DybMZWZS-hHG6nq7EkRV81cSfDhligT_BPYCDzwbbBtrk,5ebi,14,306,315,False,False,False,False,
426f6d80-b661-4d4c-a85a-436bb493ed97,RANKED_SOLO_5x5,DIAMOND,III,6-rCP4fNK6zjPPGjiWP0SIJHNtePK2RWqOh5hzQy5gEreEA,Yevaus,68,294,283,False,False,False,True,
5c4876ce-8ebe-4aa9-8371-f35effc092d7,RANKED_SOLO_5x5,DIAMOND,III,cTKaG3Vr9ZjI7n2hi3moEMPRStdB7k_3GNrEnbwbgkicT-I,Ben Lanes,0,198,151,False,False,False,False,
21da1537-7fe8-4ece-890c-1f2bd46bb602,RANKED_SOLO_5x5,DIAMOND,III,UvbqcXPJMhq55pkLJE4C0pglQ_VZJ8LSKPxke0gDkiFhH4E,Cool Oval,16,346,349,False,False,False,False,
7e75bb2a-11d0-4726-ae61-8e69ccd3fca7,RANKED_SOLO_5x5,DIAMOND,III,2Ra6T5dvFO_6_mEHCnfmXmUbNjZQsQ_SN_jX8nVO3YdaLqU,ImThem,15,179,198,False,False,False,False,
