,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
49,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,nDy9-fcCH9IVaRXyC-kE8rxwHTDcxy5kmEi_3_4gLjX7pq8,Brown Man Darius,46,632,606,False,False,True,False
50,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,c37t4_pXxxe9wmvDrwCJIL9OkmUoYSK5ZM7iA3j9aFpfrtY,Lil Dylz,46,328,285,False,False,True,False
51,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,ZLMY-0HHkzMCWcIludTkbsqYLxqMFka3bb2VWPAsX1WYyB4,wuuuzy,46,305,250,False,False,True,True
52,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,gDM8o4hF-VvUZJywA7WIDheadqJonR9HzLtQE8Z3L1kTQ-0,HopefuI,46,176,168,False,False,True,False
53,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,q_kpWXwVTRv1g-qLDipDjZng_X-qUWBhIzzeXHctrJeD6fY,liu zhen,46,144,97,False,False,True,False
54,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,4bHaSOW1ulY04Bz_0BJ5I4FDdI8kqKEXC1nd-zsPv2CIf0c,Esta es mi smurf,46,130,115,False,False,False,True
55,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,WCPjZz4obreATc5hjNfcL5uGMY4utZD_Lic43rynZx6t_Q0,Chicken LittIe,45,307,294,False,False,True,False
56,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,eSV7CaWftincTgFEgA3zAfH4iKgVM2yElrYfL3g_0S5O-6M,HøtSexyLàZzGer,45,290,272,False,False,True,False
57,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,HEREzz0Z1yhnepMhk2kwgAyrOhl-gREeGkpF9lvZmQ8g4KY,Sertra,44,336,299,False,False,True,False
58,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,aGyHm3B4TK78vWb2bVxVkocjXTIKq3Do44Di2PsF5pPMbf0,Ghoulster,44,117,100,False,False,True,False
59,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,EEcyAaEiQ7lY7z88zmD2haA0rN-L218hsR7wkIrNQGLcF64,carry mo,43,184,175,False,False,False,False
60,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,mcRJeFq_tlfbA0TPYB6uSBdVu_Votwu0lXgP3f6XaCda8Uk,Cylainius,42,739,727,False,False,False,False
61,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,iehY-AB3hGVIu_oNihezeZ7CkIMpxIPHuDSr9HxolharyTQ,gemí,42,430,397,False,False,True,False
62,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,M0rSxD1qp8SOqRKyi5I9R-6i8vvxe4jCKa0p6yVBRMhIbXQ,Sohnar,42,281,270,False,False,True,False
63,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,AtZGPAu0A2sx1sQDyenBrld_jcUQFC4CauZSYsBN0g3J48Kv,Omegie,42,110,100,False,False,True,False
64,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,HmjkRxexKZI96RW2NLtxxFcibhQV1m_PwyTgURtLViKc6w-_,Alcove Prince,41,267,221,False,False,True,False
65,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,H8twxpstAvk_MeQSKfq_o_2lCMG7-z82Wl9Y_x3QKx7t324,i am a dunk,41,257,196,False,False,False,False
66,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,rlQgRBvfBC7CpzB7007p64L66uipyipmePfqpFhSfI6VKsw,404 FileNotFound,41,192,175,False,False,True,False
67,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,0jZhVxTGCnYwe2mh7LgOKW0_xbM5AyeFVVPv9_mIwov8IIw,SoldMySon4Cow,40,92,60,False,False,True,True
68,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,gLMrOBvQmKpkj8Zsq7SupAB9VQBnm9rNsuepwgx-xAvNIFg,Ziz,39,333,303,False,False,True,False
69,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,ZBg0oATnR_UuY1A-Ugs6WG3pxQcIcireJ93BpS0JEWyWjgA,AIl We Fight For,39,239,159,False,False,True,False
70,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,6D8flsLGmnhcixoBSAp4jz7GFTCPmUIil46mRgSuiiKPc7I,Drewop,38,220,193,False,False,False,False
71,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,4ZNrY6i_IlKFHTC0ZFig2hBqpg7uJ8TXallVEELkVfITXRM,Riot Auberaun,38,128,105,False,False,False,False
72,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,xCt8fQq7K9UKDKE6n596ei_2iy5LLCk790F3c5dnFQ_JJa2i,blue ping,38,51,30,False,False,False,False
73,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,lnWa_XTou-X7m6QOwXOVzhcgJc0NG3Yfdsl-Q3fK0WqqFf0,GKyrios,37,532,515,False,False,True,True
74,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,TOUrF_j6XcI5NMEZLgwG0E2ZYVCYG44EUqpJaUAG35M3MZi4,Lost in Wins,37,266,202,False,False,False,False
75,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,HM83JmH5lv_1GYMCcSvX9tUM3AHnZczs6VYdfthW8J40cO6M,LeokNm,37,62,29,False,False,True,False
76,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,7Cq64FNA22srZab4SaCC8Pe5KAlSz0SblJvTANM-W2_ExzA,wtjd,36,660,648,False,False,True,False
77,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,OtC4U4REE9G03ZpDlj3_1t-0Hj7JIYz4SPfKgUnnwbGuqDs,Teacuppers,36,250,216,False,False,True,False
78,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,9_szB8M3NlfoMpjChT-27XA1I9HOGl2WpfjhoaJpE8qmS5PJ,Hecariminal,35,759,717,False,False,True,False
79,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,j1L_KwEUlci77KC8DdMl0XggizgU4rfn0gzVA-8bBHzJDMQ,Rivëń,35,177,131,False,False,True,False
80,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,Cr34eVRr-D0x5sg_2GVKJIVNbttVLHAlBHb1oQ87fFSMBt4,Yuki,35,154,124,False,False,True,False
81,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,CMg_Zwci7n0loABr9nqWegv4ps2eTPrbQKV--bYyqzXoidI,Injustable,35,117,77,False,False,False,True
82,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,tA9FOTUwFX6JIJ2VDV3AuMNlVxhdlSl7WebQQQm-RUNBQFE,T1 Reve,35,108,86,False,False,False,True
83,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,1nOS32LvZZmCnRS0rhtmof9y57TgKTzZ72T5zAORb6aR9l8,blue harpoon,34,514,488,False,False,True,False
84,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,aRdkWXyIerDQ9NLZX_UMiQQmlfpFyLUpEHbyO5eRv9MJGrs,DWG Shoémaker,34,243,244,False,False,False,False
85,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,sSUFYl_24b-3vOReqB_GEXsNPdXbyf-W5fwMFg9Smg1br7c,Kdrama,34,209,203,False,False,True,False
86,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,_TP3686IplnQxe56CrLe7mPiOIzvdJTQNMy9Aoj1v7We0ZA,I am lzaac,34,175,146,False,False,True,True
87,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,BVTaIfXYWd_r0RgBN87Yre9lEg_AI0M09DE0gtI6wMITj3g,TheJonasBrothers,34,108,71,False,False,True,True
88,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,dSS_RX1Itlg1gGa8W15YNTcNCRJP-0fn1ho8RNhYl0Wcxtwg,Cat1v9,33,414,348,False,False,True,False
89,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,6Sl4tvu1f5CG8Ewt9bO-KFMjD8EBSWisPFs5B84yp9dHtkE,Upset1,33,292,266,False,False,True,False
90,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,bqFtTj9nZ6619cCiacE-7RylxnCFGgwD6N_q1WTSVBB1Xts,im avi,33,206,182,False,False,False,True
91,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,7JmOvJBR7zR6vyMyXtE8otZBrvIrc4xfEEDpMjsXdqcTycI,Prymari,32,631,629,False,False,True,False
92,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,LB15SgxcfbNXVUXNTRXvP96cfZdjWyAnHmksIMqs35_VN4A,lllIIIIllIIIIll,32,502,448,False,False,True,False
93,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,IR3ShBRHZ5fFjHiPjLMR9aTf5GsvUoz3mLbzuPLnlxqKE-Y,Lín An,32,173,143,False,False,True,False
94,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,j3ufAxn3NuaaUpGjsAKe0RoXKsS6Zo0rEsdvcKoeaRK0eM4,SteelCityWarrior,32,163,136,False,False,True,False
95,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,fVMMZS8ckTnBlIu2D3inKHM3EoJXOq4XioPVEfsWrHssGEg,Apple Slice,32,84,55,False,False,True,True
96,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,pqN68uE6K0dUinotAeBGDALWekhnRPOr0XG22attitYyJJQ,Skki,31,476,444,False,False,True,False
97,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,pVrDJb0c2ZOI_19KCiNuSj05Z1QADlbEOWCM9QUqzGwgh-0,JohnnstR,31,296,283,False,False,False,False
98,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,jqGVb2K0C6QZYsSc8Wp5hRdr2hIcUCwBNDJZn3PZ80rCBns,Silent Steps,31,294,287,False,False,True,False
99,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,mVxTv32pl_5lI04i_I3A-NMpNBiXmOgcHl6XfPfIlmWzSMc,Moke,31,226,214,False,False,True,False
100,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,dOX7o0uRmYRtBlw_nMYEinO-NSExp8r1kA00cT2fbdGNC58,T Dragon,31,182,147,False,False,True,False
101,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,bcH2IiDZLzNYKL0Q9wXYvxJAr_x-R7Z3ybaX4BE1NPZIr77E,n0 dreams,31,162,106,False,False,False,False
102,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,MtxvPrsLNflIB-701I6YtJFo5tTHvsfAwRWnFFrE_M9rkHc,FuNkY mOnEy,31,151,112,False,False,False,False
103,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,IGmj-LAkThkZSK0y4j-igeZpxLt5WD4lG44O4y8EYyxlygjs,Bloodshed Begin,31,123,58,False,False,False,True
104,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,mnqcLZQLlwsJtVvJV7naOl1Xzvw1kGkycHqDYrhsAYUfiME,zzoboL,30,266,239,False,False,True,False
105,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,FHM7_ou0tfdBiMundCe9wO9g4OTPbyMNCYVfKShuWswjMgA,Osama b1n Laden,30,95,70,False,False,False,False
106,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,ekuftsMXqjqBJNLAW9GhSEtpBtkxvZZxw2VESK_OmbjT1m4,REEEEEEÈ,30,73,52,False,False,True,False
107,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,Naa54WLHKE3ulGrbd4kUZIG2xqNpJXpdMKJVkJBZKzR74xM,Gabex,29,394,378,False,False,False,False
108,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,hUxmDrPXLvWPYF8rHAEY1I4cIuM_K_r5eLByo5Z8xh53W9A,Peter Trann,29,379,372,False,False,True,False
109,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,twiwNWbzZlMzbI2yRIlkIfp3Io0fcOm66Y3Jebx-ZBx9T3TC,SkyTec,29,164,107,False,False,True,False
110,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,nBkO_--UUK2YrVkvBkSqxSlEfhBUuHSuVI5_vRJx9tPWI8I,Booky Boos,28,702,695,False,False,True,False
111,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,DYSCCitsjevKfDsSAmHyh7h13G83tlNlxC34dPvsRmptmH4,Time2Win,28,585,579,False,False,False,False
112,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,7oT94WxbjADQKEHsXzD8IJyABkjxj7R0pWDkk7AdeZpwLiY,Modifyed9,28,558,558,False,False,True,False
113,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,7MQegtih33seuR5rMngLSZVfm50yh78ASH5l1US89PvvMWA,Phyxae,28,384,372,False,False,True,False
114,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,oHfG-jc1_Q7Pk--DcZOA-bxTS-balQzDU2yFPTXclWq-EfQ,Yung Karth,28,348,341,False,False,False,False
115,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,CBzD3IUUKBTgLmDtT85d7s5WwJwgwW4FXTMByloz6wnu1lGn,BACKSEATGAMER1,28,159,84,False,False,True,False
116,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,iSk_yA8lpx9_pq0clzUZ8URKw8xn4f3_89Kr-i-Ucrv__XAR,Greatswordslam,27,492,420,False,False,True,False
117,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,aT5v4LYKVWI6cASlDReHwVWD79ejCwzUPoMdl4ms5Fu2WUM,finesser,27,168,157,False,False,True,False
118,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,WfWNwDHVuwDC049N64QdBza0qlPzzteplSVyNMRmKvy0tl0U,Andoqs,26,484,381,False,False,True,False
119,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,xTfefHdFsOp0J1_IJcM4Yjsjnx20cmv-xyunCUeWg6-tUf4,Yue Ye,26,200,135,False,False,False,False
120,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,6RyvIWZtICJuQMBPVABqLXWFtDkA2qf2rH6syMm1t_EB_hw,Over 16 characte,25,678,676,False,False,True,False
121,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,VXK4o1_KF-c9R107DUijdNAHfg_C38DAfjc7xWNFwUVsZ2k,Fanthom,25,278,269,False,False,True,False
122,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,IdC0DfjX5lrYo0zFeheSXk4rAoww25fxlKXOAtLmVXDp6aNF,sadgfdhhtes,25,207,132,False,False,True,False
123,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,ZG13tJS4qobvorKtCiaL-8tiTWhJyEvrGA7LeiKHeaOOskY,BlitzoIogy,25,183,158,False,False,False,False
124,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,1oenkRRjsV1ufpE6cqcCm0KyvGDu4DEdBR2dkwT2OSjSh-Jf,Vesson,24,224,142,False,False,True,False
125,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,khC2LZBhjtXt4U7xXyq-PT1UniXb-BDVuBmQ80aMNbiHAEY,Only Like you,24,163,141,False,False,False,False
126,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,yzTsUpby_7Dy_cMvwdC5GoPjLlBYT-tG608GMEj2mBwQ35o,Jakoshade,23,603,598,False,False,True,False
127,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,pF2y0ZDppkIbwPguqWuplsh7gFP-0hKKkebGGPP-An_FCAw,OpenBackpack,23,449,436,False,False,True,True
128,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,EzZHtZ8mMIcDRkeFEtAKi5hKMusIeaShK9hTDlHafRr_MzI,AHAHAHAHAA PAIN,23,415,413,False,False,True,False
129,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,vX-N7PNDSlUsahxGX1tF6uCLw6sX4J9728OHlYUj8cKzK8o,TouchedAFish,22,586,529,False,False,True,False
130,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,9U-5ajQf6xUgrCUIucRWRcyddfTIJYUQKKmEqv9ToK0_Xig,Katanivarina,22,494,392,False,False,True,False
131,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,V-7dDG6Bq9TAKFOq-2Y-KTII2iZNcBPt2ITywA9hTG3dvvA,Contempt,22,466,465,False,False,False,False
132,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,LV9D1qNWIRyNZNMvFd_biShdyfiV-oT3gbme6jitvX5d8rQ,Fbgg Hanjaro,22,449,439,False,False,True,False
133,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,B1hBIbRoEtsqG7aDJS5V-5VRvah6MQmmQ7awYk6Mnx92a4I,CensoredMercy,22,348,326,False,False,False,False
134,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,nZT18dzMfY2S39wCYjkQj-2ntzeWTMA7owc-BNae3FkfscA,xing chén,22,338,309,False,False,False,False
135,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,_LiUhIzOFIjNqFlhekSZyU9aXmChBM2pgvvmgRqmrTBqKxm_,Hot Ruffles  ,22,237,215,False,False,False,False
136,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,G986cblT6bJXpkihvbVhjfa-1hucd1I8PtoEP1BZRNnB7to,CrazedFool,21,735,665,False,False,True,True
137,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,T-5JzYVOB6AcaknD6L3f-JV0RwoKbaVT0ts69T3OgesBmSA,Defstruction,21,651,627,False,False,True,True
138,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,xWbCPPeZK1CsZnRfV1403nYn0yjvK7NvqsWx72_ymUcN2Ts,EDM Phantom,21,107,66,False,False,True,False
139,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,s_DS4gMNNmZZJqWOFmgn7T9fAIWZCR9CygEgK5HlVadwBKY,Klee QAQ,21,96,73,False,False,True,True
140,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,kf-oNZy16PJn4xV5QgweSbkUo5pz9QxRFtea999OPMIUUEpb,Kei Takebuchi,20,386,325,False,False,True,True
141,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,iZS7r6PrxgwbjAiIVpAlL8hKWUh58wVSYvo2OaBNbnMKHfo,mKonieczek,20,247,181,False,False,True,False
142,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,vofsETm-qWLY96LbLSiYfpNXwOWVx23eQcJS3Djw5ER0_Lc,Nismo370z,20,147,112,False,False,False,False
143,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,cFTkrmGs8q6h1y_mgUEy7lgntFS9DWNPxLuH787nebN6zo0,Tentakai,19,578,538,False,False,True,False
144,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,JgGQJh95IywMYcmuM6EzrBZqqzov3humRQaJ7riPE1rzqx0,Memorìes,19,354,344,False,False,True,False
145,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,QOnu25vuhCzUqAxzspDQxC2Favqimn83QFA0sxtFQfzQeo2l,Under Lemon Tree,19,263,201,False,False,True,True
146,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,LNxoedM-wb5MhyLiS6-z3UUj_KgR8rD1TkcBFdh__diPrQ4,Riot H4xDefender,19,134,112,False,False,False,False
147,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,eW0cF03wfSg56mscMTSnVq8wkFdbj-XMYinBgjOkde0viR0,saranghae uwu,18,880,846,False,False,False,False
148,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,J-WW7DXwvs6rD3YWGI6Gtwhq2AEu68ePnpwCpabNQt5lnN8,James Jeong,18,610,596,False,False,True,False
149,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,sE_pa3rPTAvNpFJ0O5MUi2k_yl2XlWby2DWenlb17qkXYsc,MyOwnProfile,18,520,516,False,False,True,False
150,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,jU5M_mCX7yWQM9pLfZqta3i-fKhaKW1NL8gxNmKM26OX0-0,Posture,18,383,377,False,False,True,False
151,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,oFwgdrjLGRFmG8sWB3SPxlrXzZHhjk81GWe6SxMgl1bB4qU,376,18,306,233,False,False,True,False
152,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,wC8ftYuojuHLdbQTcGbzrbR8S-Icd9wswns2KjcYN8npp3Y,ElusiveTapegun,18,302,296,False,False,True,False
153,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,W6tafu2cfFS3SgmYneaz3MiPLZ-4LmHkXQIlzZ69AlOvcVo,Alyri,18,288,236,False,False,True,True
154,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,6VFl1Zsq9jDI5VCBNMANM9OgC6ECNp1EbdYF_J6HpQZQWwg,Sunbeh,18,273,255,False,False,True,True
155,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,Ve20qU1pWgH5v7wENq5nUv8pzn3K3gJ1f92Pdxu34GIvQfg,Jian Xian,18,204,115,False,False,True,True
156,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,RnLwjIZWdhj17N0Xxbk_3EWFh3iIbNzHvKClWav3loCS3vM,Samwise Brave,18,195,185,False,False,True,False
157,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,FMe3GfGkP70eSFB_Yf0YwuWrBXNMeKmnUIl2R03In2OIfK4,0FFMETA,18,147,118,False,False,True,False
158,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,KIXVVvhnrTwRVr94Vmrl_qbRVtiXu61nBt9dLo3LeDD_bIA4,JG WAP,18,145,83,False,False,True,False
159,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,wE9O0o-0eGqmyM1FS4y8V-4yl15ci-oNlLHhgO1_k3WXgDg,sai desu,17,461,437,False,False,True,False
160,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,uR8tDQdpv0aoBtgH5tBftu6ysi7nhCROimw0-hgIhmaNOOQ,Harambe,17,447,430,False,False,False,False
161,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,fnjDfNdXnRlYp2l9LWSj0xWrRSWiKiFlk093axgWTSUGNQs,WaWario,17,368,347,False,False,False,False
162,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,NpcF-fMvAQIPqGZVHYF9MDml3qBR4S8K6Nw9DzV2R21Odhg,Triple Crownº,17,313,253,False,False,True,False
163,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,VQerkJzqUhTyo3qq1bLV3gsZNrDEIU9sJd0IXj2m5zRaQIc,Gobleeto,17,300,277,False,False,False,False
164,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,xXBMxIOn0X360jKJ5zK8vZGGqkppxvzDWSqJIj7riQQoz1I,Lovely Aries,17,278,246,False,False,False,False
165,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,VRFbm94dtt3SXoFOZaygk6zJqpcELPJqnkyk6nLBPoVj5o4,Thefeci,17,266,235,False,False,True,False
166,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,GDcVaQMcpG5rzaQ7H1pSSx4SPxRzWK8gGONbF2HmTyjutL4,Huntervault,17,258,238,False,False,False,False
167,136579ee-a212-34b0-b4b8-69ba529f4d7f,RANKED_SOLO_5x5,MASTER,I,nmV31JDDw9sHEEGUSvT6dM5Iy_mR1_5as-tO30E77x2AIRZ0,candyfloss,17,230,209,False,False,True,True
