,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries
0,7a1d207e-b7d0-4ee9-92a7-ba5dbf7a722a,RANKED_SOLO_5x5,DIAMOND,II,8C1bQSIeNTWFlWUc-hWQnz4H3zmE1eK8k_6wzZvx9o4rNxPq,188,33,170,120,False,False,False,True,
1,8b73e0ce-2057-48a7-bb66-2f9d0ffae4d2,RANKED_SOLO_5x5,DIAMOND,II,oTEFmtsjEH2OTUdqLikBaXTlqzXjgm0jwLQ5DW6W4yYRwM2U,taylorclone,20,38,24,False,False,False,False,
2,aeed2b73-f9d6-40a1-96e4-1a572c9dc67b,RANKED_SOLO_5x5,DIAMOND,II,SuPO9qM4N1kc7UZxw2Ohuap6zxFIF2dPlD0jOHxwusTgclYr,SmhincentXd,36,197,179,False,False,False,True,
3,68ffa336-7735-4d29-a26b-bcd75f4bccec,RANKED_SOLO_5x5,DIAMOND,II,pOZAE3HJfY95yqemId7NZhVwAw0FX3d7nUmq-aYRJAsOPvDs,Chimichanga Kid,92,356,337,False,False,False,False,
4,7ee55890-6582-4de5-966b-18f9bf89eb7f,RANKED_SOLO_5x5,DIAMOND,II,PKAyXs31xaCpw32oG7CTzcqLbG75bLB8UY505aI2DiMb0XYK,LPL 006 forever,31,156,76,False,False,False,True,
5,aeed2b73-f9d6-40a1-96e4-1a572c9dc67b,RANKED_SOLO_5x5,DIAMOND,II,yNfaZZZxLqSKMZ5fcW6dXLgZReSukrpoEcJ6lJkVYLlB2Uxr,AmeIiorate,88,50,32,False,False,False,False,
6,bad131ab-a717-4ae3-8c57-76c72aeddf6d,RANKED_SOLO_5x5,DIAMOND,II,nZzDU0hKyDDArjkHLrEkkGdBjfy-cgQ74NGa1k7Tw581k4KI,ppipicat,75,64,63,False,False,False,False,
7,39b97115-0a18-4e69-a34e-fc3eaad237cf,RANKED_SOLO_5x5,DIAMOND,II,5e0G8cT4eMAxK5tOWv7PH8_5poFaLfTyy3heQDwjgXj0xzQ_,Daniel Imaicela,22,294,265,False,False,False,False,
8,8e05607d-2c5d-4455-a9c1-b09813aecbe1,RANKED_SOLO_5x5,DIAMOND,II,9bq9IEZugLo6W6M_nnHRJKsDO3_imNlSHPXeF4aSAQcRfHov,Mute9,75,84,74,False,False,False,True,
9,fc42327c-4e9d-4e4e-b725-a9d6207c85ce,RANKED_SOLO_5x5,DIAMOND,II,UTu3rQMA6Ffn70cqodvvVehbEPiud-_JXocYq5EwTQBXV3TY,G4M1NG B34STM0D3,26,98,67,False,False,False,False,
10,35835140-3da5-4102-8ed8-16abf4ff1848,RANKED_SOLO_5x5,DIAMOND,II,cxLVS1wEbMGoEcS1LZjoofxAszSLYxbjGfXNRskh_1OauvCC,i bench my team,25,223,182,False,False,False,False,
11,9412b57a-ece6-4620-b112-61eedbe683e2,RANKED_SOLO_5x5,DIAMOND,II,ftO7WGPiqPFs9HWkpxpn_8jOTO1JT7jDudVjEIE-oIqVwznB,Han Bao Bao,0,405,361,False,False,False,False,
12,7cf1753d-9ac8-4cf6-962b-bbf096a93263,RANKED_SOLO_5x5,DIAMOND,II,4SV-W3OZT-jdUEXbejS2Gnaux2UzjtYxpF2dUCyeqrgISPby,G0UGE EM VALOR,21,80,61,False,False,False,False,
13,4bb4fe96-860f-4061-85df-c99b3be19341,RANKED_SOLO_5x5,DIAMOND,II,I_lYezwyAU6_QTT70-REqAwLLYx-wNgn3Mg0HyUN85Swl0QI,Coleus123,13,190,114,False,False,False,False,
14,9d061014-6f74-4e42-9247-657504482608,RANKED_SOLO_5x5,DIAMOND,II,TGRLfB6ZEkc7GbUGq7txDHUSLMt2UMKc3zkkfvVYA5Swtxsm,xKeIsey,39,121,123,False,False,False,False,
15,a9fa67c3-4b15-433b-b1b5-8be8dddc2036,RANKED_SOLO_5x5,DIAMOND,II,3kjxkEv8fRZr4GcVgp_lH5lk849VgFDX__RFhdRooo92ZcnA,minor 7,25,93,67,False,False,False,False,
16,b2068b82-8d83-4616-a524-3a3bd4d17568,RANKED_SOLO_5x5,DIAMOND,II,lF80PJ_B16P0OCzWoLjZEy3PNe5x6OfSHdV1YdaDP395iG01,Frischyy,0,149,103,False,False,False,False,
17,aeed2b73-f9d6-40a1-96e4-1a572c9dc67b,RANKED_SOLO_5x5,DIAMOND,II,CZwyN1F8wNKsYpZEfggRjm_AXY4apklsuzXc8Xjyy2VqEkRQ,TOPLANE CANEDOM,25,176,147,False,False,False,False,
18,cb47baa4-bb94-466b-ae65-8f9b2bc80dac,RANKED_SOLO_5x5,DIAMOND,II,bS3iDPyU9Qu9Pz8SGxshjfI0Lb1wjxjqpNSgieGQsHafVYsC,Still Virgiñ,0,99,42,False,False,False,True,
19,5f4ea27a-0149-4fe0-8c46-3805643aa147,RANKED_SOLO_5x5,DIAMOND,II,qSVMPaYPumIntF4q4y1fwSrd1wYoPrxCnSFZHGQc1BSz0H7p,GodBranQc,65,175,158,False,False,False,False,
20,3cc5f65d-af8c-4c03-a48c-5bd90b7da792,RANKED_SOLO_5x5,DIAMOND,II,4prYS40mGBw95ZKV3HMBGmcZH0Vl6xbjT0IAzIxMAzHxqxAg,CCE Meyerson,28,189,191,False,False,False,False,
21,8a408b59-865b-4ea0-aaa1-4eac6b973752,RANKED_SOLO_5x5,DIAMOND,II,8RIuiPd6WkUo0PBa39c4f5dNp8Twg1vnfAVAvEDDTQAXaNDc,JDTL,2,87,53,False,False,False,False,
22,2dc2780a-63a1-49a7-98bc-96c871cae445,RANKED_SOLO_5x5,DIAMOND,II,Pl3-lyzSUe4edNKQzVhvsRqAU2o5JGP_JJtw5nsb2gAFJHrK,º  T E M P O  º,58,182,140,False,False,False,False,
23,d83827a3-214f-4486-9462-47d160a0ba32,RANKED_SOLO_5x5,DIAMOND,II,AE7nBTgYoUCF5rR4DhAlXRj-Fda8sPIt0iNx4Z3Nr4wzrhfS,did the q pop,32,128,72,False,False,False,False,
24,0a1201ec-4e09-4221-8c9f-f19222aabb71,RANKED_SOLO_5x5,DIAMOND,II,VGhG_FINiW1v9r4CdBwm9gIgv2-g6k3lH7WYqRmZ_dLQ3HNm,Your wanan,0,64,46,False,False,False,False,
25,5bc7185c-6f2c-4a4d-a03b-7c02aba7f88a,RANKED_SOLO_5x5,DIAMOND,II,aXNhO2AyRVTcEPfKVeI7d-hGkFbBAEymRo2uwRewwZ7ZExEP,DivineMantra,0,232,217,False,False,False,False,
26,d2b28269-c76c-40e4-8dc7-270888788477,RANKED_SOLO_5x5,DIAMOND,II,JR_xmqSppLvjeZoBJkhcE-nkhReBlbWC9ADG1AdcZxZavKgA,skin is black,25,262,245,False,False,False,False,
27,ce56f4dc-c444-428e-be7c-f9fcd8be2d52,RANKED_SOLO_5x5,DIAMOND,II,EZEIeV9Yia4rthWvIydoB9vMWSPf2Xjoy_UH_FDVzXQ-9t1b,Ši róng tuán zi,1,423,399,False,False,False,False,
28,2c938dc3-bda0-486a-a4a9-d8758f4e76df,RANKED_SOLO_5x5,DIAMOND,II,6Mn6pK1Oe7yLfVh46x98ytR4_O7uAslUb98rUa9pO_Y9Rfgh,Pudroia,54,154,153,False,False,False,False,
29,bad131ab-a717-4ae3-8c57-76c72aeddf6d,RANKED_SOLO_5x5,DIAMOND,II,d4iaH4eNG0bXr2owLVFFBiDEq-0dxgwY-vTPmUv2_hO10LhL,Listen To Ping,0,240,218,False,False,False,False,
30,957ff161-0d33-4f5f-81b7-f3cb8061a8bb,RANKED_SOLO_5x5,DIAMOND,II,HrYbMZyQIB9YA26KlYVsEpuzVUn2clf_E2O7a50yr1tbEyE_,BillyBlowJew,55,191,188,False,False,False,False,
31,80f4712b-a8a3-48f7-8205-b38430d8b39b,RANKED_SOLO_5x5,DIAMOND,II,Xv1rzx0Dk-RjlfycJYxuv0XTWE4kyrIiPJm4hqduxByPhF-l,IzayoiSakuya719,5,86,87,False,False,False,False,
32,996ed342-e465-4e5c-948b-c3a48d261237,RANKED_SOLO_5x5,DIAMOND,II,YCS23CM8wsVPBeIpKGVyzT4uoAnJBBC8UU29f99-qG_GLMv5,The Movie Star,6,77,65,False,False,False,False,
33,7e75bb2a-11d0-4726-ae61-8e69ccd3fca7,RANKED_SOLO_5x5,DIAMOND,II,CCTm1D51vqmxj0NeQGcEVJrOKzeuKzDXj5v9Uj_RG5KZ-004,Max With KhaZix,0,197,187,False,False,False,True,
34,792e47f6-b2b4-4061-a43c-3a31d7ea493f,RANKED_SOLO_5x5,DIAMOND,II,mcIDe62aU0KqCdRNeWjIhyycyg1tmhclS7Yjg-j6PAbYunOy,jaehyung,0,136,109,False,False,False,False,
35,f9b237ce-eedc-4ff4-a50c-c2687553908b,RANKED_SOLO_5x5,DIAMOND,II,ZNEvSMKYltUa2ma8rtikkQKdQWoUEqtgnIaXhs83DFSbobd7,potatoeblasterll,72,708,661,False,False,False,False,
36,39584b46-c902-49ce-af78-1c7efb25da23,RANKED_SOLO_5x5,DIAMOND,II,uHdn09AjCeO8dB11Tq2MqkKh4UXNvo-EQ6Lu3YrEm071nut5,19801009,59,67,23,False,False,False,True,
37,03ac6da7-64c7-4d67-931b-c5aa5ae10e11,RANKED_SOLO_5x5,DIAMOND,II,UmNqo-TtlRxWCbl_p776iit0HL081qsA59iB0kKQi6w7yt5_,SandMonkey18,0,373,325,False,False,False,False,
38,d077f835-9440-4793-8f2b-4722179b0d87,RANKED_SOLO_5x5,DIAMOND,II,ANSD_iOmLCnfwz8BVDBeX_NlI8aW1H6L9ZN1-7XKQhLWuXcZ,Toxititty,27,116,88,False,False,False,False,
39,5f4ea27a-0149-4fe0-8c46-3805643aa147,RANKED_SOLO_5x5,DIAMOND,II,xpYPxD0RItFxPiEIAKukjWgUmuKOhhDg1vh3uxor6_OW9Hn_,DaMimZ,16,116,72,False,False,False,False,
40,1074b80e-cc03-4adc-b760-df6f6e7f235e,RANKED_SOLO_5x5,DIAMOND,II,byhL7UNr7FX1Qqi71_TRZiRhfB1rRlDBzag079b2elo375GB,WheeIChairManLFT,0,137,117,False,False,False,False,
41,c3e0dcc4-e1e0-460b-9cdb-f37ca1b3a12a,RANKED_SOLO_5x5,DIAMOND,II,9c_EHm_H2p0P4_KKOAJL7wYoOYmoZgVpBiIgECvhcdhF2ure,bunny pow pow,95,114,84,False,False,False,False,
42,9ee4e633-82be-4aba-9c47-fbe418d677e1,RANKED_SOLO_5x5,DIAMOND,II,lLIg79VhS34mzKGrWzbuys8hv4N-obsbw6HflSCLgVv8Uk44,Nirvanà,13,890,863,False,False,False,False,
43,ed97a75a-494b-4732-a553-a57df0a2d396,RANKED_SOLO_5x5,DIAMOND,II,9fiBd9R8CmwpVXZL47ohGMGT6G7larfvRMtWmH4ugwyuIsSz,Komrade Katsoff,5,370,367,False,False,False,False,
44,beff7cf6-ff45-4e7b-9166-f58e306d87e7,RANKED_SOLO_5x5,DIAMOND,II,vyNDt4n9WwvwnYi50GP4ZJK6kRHrW3gIzsuXymBZSf4XRlVm,Preture,23,277,217,False,False,False,False,
45,1aa4a0b1-189c-4dbf-8cad-33cb0862c135,RANKED_SOLO_5x5,DIAMOND,II,y1gCzURvDAW45qHPjh9F8RTZeWwdquc4gTCQO6MmpRC8NlSB,DRX Dillos,0,359,367,False,False,False,False,
46,30e28449-31c1-401a-9883-695b1a1e54c6,RANKED_SOLO_5x5,DIAMOND,II,XrypNfrwB-_jFhgajzorMBp5D8UzUGzlr2WUs-Hbt0ta_FuT,irun it down sry,37,103,96,False,False,False,False,
47,09ffcdda-67f2-4c62-a647-2158e20f84c0,RANKED_SOLO_5x5,DIAMOND,II,DgDi5TrjCjzY3THWN2STKVtgBm90vkuafxnavpv7IU11_0EV,always sunny day,34,123,116,False,False,False,False,
48,39584b46-c902-49ce-af78-1c7efb25da23,RANKED_SOLO_5x5,DIAMOND,II,C1uzwgEI8QEx5rc__3L-qoYChj9dbZUCEYacMyWDPvykTbp8,From Iron,75,630,523,False,False,False,True,
49,549a4a87-8f88-43d3-806b-8b0eb1a3148a,RANKED_SOLO_5x5,DIAMOND,II,QZka0V6aZ_CYPqDoCR4hHeJ2MYCoAD4n8QXj9P1rCLZwcEYi,Sv3rige,73,175,139,False,False,False,True,
50,1110ae56-3fd6-4e9e-ab32-fa2cbfe4dd79,RANKED_SOLO_5x5,DIAMOND,II,Tz5aDHSCdVUMu6K3ftZozxN9FlHmTbWriYKNNHr8id-rPOBv,okf,17,267,244,False,False,False,False,
51,e7e6539d-e9d5-4c3b-be7a-b49ffa70ca7d,RANKED_SOLO_5x5,DIAMOND,II,zBWANW0_DAGQIjkQtSwsFih9Xy-5jTA99NBN04Hu1nrDNjhD,I main alcohol ,0,185,170,False,False,False,False,
52,a7bd8fff-e281-4e9c-8f96-cd123119e19d,RANKED_SOLO_5x5,DIAMOND,II,t3ovqF88g3x61iz2MocrsMFJExLw78Jgm93OPdGN_GIb-nj-,Ape See Ape Do,37,411,359,False,False,False,False,
53,d786dab9-be3a-4cf2-a102-69b2c52c5c93,RANKED_SOLO_5x5,DIAMOND,II,dmtUmkdEMz3NaZm91epLTuGb238IP2i98CsrY7JhyDTg-yq_,OId oId,64,97,82,False,False,False,False,
54,49c7dfbe-dfb2-474a-8474-f5cba51c9239,RANKED_SOLO_5x5,DIAMOND,II,NXIOG2wFbMjwy_eB1FLOJG3j3ChMWB2ap51-ohnfbUgKs_1Y,KR ALLD1,0,372,328,False,False,False,False,
55,15f92a4a-67f4-4775-bd2c-382489d57b83,RANKED_SOLO_5x5,DIAMOND,II,WR2lTb5SD-JQgmB1wAjKqvMwH-9jgewJFEkFxopXy34c_vGl,emancap,0,110,75,False,False,False,True,
56,aeed2b73-f9d6-40a1-96e4-1a572c9dc67b,RANKED_SOLO_5x5,DIAMOND,II,jc058QnLllrbSCDAYoVhWLq1reMsTz0GUt0Xb7U-z4CIb8Xr,DWG Donutmaker,69,135,116,False,False,False,True,
57,a79600fa-25c1-4e60-9400-3890a42adb4e,RANKED_SOLO_5x5,DIAMOND,II,CvDbJZKFFjkXBNKTe_RTnOTjqUpCo5qBZwLOfgrTxheIoES7,ReGanMianHaoChi,21,108,92,False,False,False,False,
58,f82b6b28-9f45-4539-9bb3-b3499fffd701,RANKED_SOLO_5x5,DIAMOND,II,dJBdlGAKQKQTTtZFY8dp0v9i3ApJ-z6XoY0cq1Olvsinl3pM,Sarcasm Orgasm,54,45,24,False,False,False,False,
59,d8183949-79d2-4c0c-a8a5-76d9242d3088,RANKED_SOLO_5x5,DIAMOND,II,Rx2XHh-1KQ9o5f3PlN1JXLQOLk8ZMDXUJeoMQpBezUdZehDc,Zoe Think How,10,484,455,False,False,False,False,
60,680cf7ca-c07e-4906-9e5d-34bc583b5d90,RANKED_SOLO_5x5,DIAMOND,II,_C7nxLYX3D7mrVU6nBx7oKV1WLVaDUj-Lbj-CzFhxoTeN5As,Xiao Biao Mei,0,78,54,False,False,False,False,
61,f63eded6-a337-4313-9c0c-2f1cf93604b3,RANKED_SOLO_5x5,DIAMOND,II,aNdZZa3RikfukRvCZyc6LFAZuQ6MLHDVi8EWPRjWK-zZ3b9Q,molto rall,100,150,96,False,False,False,True,"{'target': 2, 'wins': 1, 'losses': 0, 'progress': 'WNN'}"
62,67c6f11a-53a9-48c3-8754-861e52b6cf1f,RANKED_SOLO_5x5,DIAMOND,II,QJbSABCoPWvcfdWpTzURSSZJQ-mYtA0mQ6CJhmnaKw6Up4hd,Kiki the Dogo,46,72,76,False,False,False,True,
63,d9bcc7db-a27e-4f4f-9920-7ddd7a433ed7,RANKED_SOLO_5x5,DIAMOND,II,ZZO24bCvwHWJkoz3uldByoXGwChSZDIsw_dEjF62WX9Zxu82,J G,0,200,206,False,False,False,False,
64,d9bcc7db-a27e-4f4f-9920-7ddd7a433ed7,RANKED_SOLO_5x5,DIAMOND,II,gX8G2TMerYVuB5MTxJwEHFQo5kQ7y2Y09Qdv8ZY819dynai6,Dual Weilding,0,82,69,False,False,False,False,
65,f562fed1-a6e7-4279-ad01-6240c268f83e,RANKED_SOLO_5x5,DIAMOND,II,EVqRmcgBeBveGIeayleuWERDr8KankmmGAkupnzDPtnhTTEu,Team D1ff GG,18,417,358,False,False,False,False,
66,2a5b0a78-bbb6-4d04-a488-561e8a9f2f8d,RANKED_SOLO_5x5,DIAMOND,II,ECXcWtBOXszjwyMzui9ZRuqZg1iLqypi2gOYiD51T4Do-AVE,SaysSomething,24,91,67,False,False,False,False,
67,15f92a4a-67f4-4775-bd2c-382489d57b83,RANKED_SOLO_5x5,DIAMOND,II,Jb6xu-CakgSKhM8rs1TeSM6Nldt1XItn6J-7AJ7GcLAl,Pancake Ashe,35,175,169,False,False,False,False,
68,1c2fa4a3-b681-4e3c-b830-57583c34e1c2,RANKED_SOLO_5x5,DIAMOND,II,c4TEqZFzNh8Frq36oCqOdUEaJe0DnX4A7va431g183wZFP6B,Rosario,9,236,227,False,False,False,False,
69,ca31c2ee-771c-453b-8527-76152d0c15fc,RANKED_SOLO_5x5,DIAMOND,II,OCePXPWnnfjNVok0yWMLY4aiqvXeGa8v4GDFi2uynJ0uqzM3,C9C9C9C9C9,25,356,308,False,False,False,False,
70,48e3599c-f306-46e1-abca-fec0036e32f7,RANKED_SOLO_5x5,DIAMOND,II,yBt05s1np2fEhOnINPums-TsSrhOrJRw-hAnWk3V7QJI9pCq,Kirito VoV,100,156,147,False,False,False,True,"{'target': 2, 'wins': 0, 'losses': 0, 'progress': 'NNN'}"
71,8b454a1b-b104-4511-a079-fb059976a9df,RANKED_SOLO_5x5,DIAMOND,II,CYURqzi7p8kXiCZ0n5QaXoccsi98xz6VnIC0Eab4dL4IGbNd,Forest Within,53,179,181,False,False,False,False,
72,1d351027-df7b-4fa5-b395-b54b297764b7,RANKED_SOLO_5x5,DIAMOND,II,0swgqpXIw9z_SscsmOn6OQErFp4Qrhc4Ry3wFTT2ltGYkD1Y,YourBoyHans xD,31,320,279,False,False,False,False,
73,b4cd420f-3c23-4291-abd4-2e69573935dc,RANKED_SOLO_5x5,DIAMOND,II,7X9g1X1gdW9FgGsvMeRlKrRPRGgdHZPoNc-GiQds933xH1YZ,japanman,79,30,10,False,False,False,False,
74,0ae2cc99-31d4-4bdd-967a-33f235fe9935,RANKED_SOLO_5x5,DIAMOND,II,jLjZsgTBBGgpLoMdGA-tsVFsBS84A1wLIPyd4ewedR-cVfjH,chiaki fangirl,0,95,46,False,False,False,False,
75,1110ae56-3fd6-4e9e-ab32-fa2cbfe4dd79,RANKED_SOLO_5x5,DIAMOND,II,A-YZDCexNXkLUVIbgxvKTpbild9vfRQndYfmN0vW4QrbZOuv,oonga boonga ham,20,410,423,False,False,False,False,
76,6a07d6dc-7263-4517-95d1-de1deb5ea018,RANKED_SOLO_5x5,DIAMOND,II,0pq_4gTV5dWMZV1Dg41Tyj87tZSD7Fsq5hi7W6h1xRPzDUsS,egirls pIs dm me,100,157,90,False,False,False,False,"{'target': 2, 'wins': 0, 'losses': 0, 'progress': 'NNN'}"
77,2e502545-1e5f-4c37-b735-dafbed550296,RANKED_SOLO_5x5,DIAMOND,II,aqOnRu9k5I9YDSsRHNvmCmqOfIZGV8luyT0hoWYUAwiUJCF0,Basíc Account,42,172,126,False,False,False,False,
78,39584b46-c902-49ce-af78-1c7efb25da23,RANKED_SOLO_5x5,DIAMOND,II,pq53c7J7pfS10dqNJut1SuTyIuXwgCgjed3aR9ItFp2C9eOK,TL Tactical,75,265,200,False,False,False,False,
79,426f6d80-b661-4d4c-a85a-436bb493ed97,RANKED_SOLO_5x5,DIAMOND,II,zxO7Ntv6zyBBrXbfOO7rQvuq_AjMnLlHIIE8S9m1u9GKYGsd,poiuytrewqas,39,350,349,False,False,False,False,
80,38055cd7-d247-4272-a689-10cd06ffd41a,RANKED_SOLO_5x5,DIAMOND,II,VUyuHXCOXyU5rT7mP9XIGj84iCQRIYI45SIjkhSY3wLhUIGK,nf3u2n,75,147,127,False,False,False,False,
81,7f6bae53-ec07-4d3c-b4d9-25164348a447,RANKED_SOLO_5x5,DIAMOND,II,7FIhBj61NlncLKN4dUUs6rpXmrFFWumFSNWx8kmF6PZKGN4u,all for improve,27,61,44,False,False,False,False,
82,7a1d207e-b7d0-4ee9-92a7-ba5dbf7a722a,RANKED_SOLO_5x5,DIAMOND,II,-nqN5h-QI7Npmln3Jbnne4K5-HXy5MCRlizC-BkBJvzKsZD6,Jared Klein,59,172,148,False,False,False,False,
83,72351f3a-b71a-4049-a109-5d8f98cca33a,RANKED_SOLO_5x5,DIAMOND,II,s8TVYOU5BlB1Paw0K_0tVP5b-sJwFy6LXHlt3j0p--C91uzE,avnzen,14,210,181,False,False,False,False,
84,ee9adaf0-5f74-4961-8192-b666b787fc3c,RANKED_SOLO_5x5,DIAMOND,II,5Zv35xGkeH1eDsg7pYYav_ThftDgDhKjtqjv2WPwz4fkkmYd,Boosted bot v2,25,155,83,False,False,False,False,
85,6c9d52a6-8058-432b-96fe-3634539c1052,RANKED_SOLO_5x5,DIAMOND,II,Gw48B428aAiIJ_mWYSzFmDpoa06LPYU3iKrl818UPU2JPk_d,SuckQueen,100,314,272,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'WLN'}"
86,6bd0ef9f-dadd-4e34-ab45-ebf4609e6f6b,RANKED_SOLO_5x5,DIAMOND,II,ocsXaO2ZPSVsItcMkKk-AcKJHzVcDUzvkuXbIJc8Jq5p1t2Y,Abjection,0,738,750,False,False,False,False,
87,ed97a75a-494b-4732-a553-a57df0a2d396,RANKED_SOLO_5x5,DIAMOND,II,G4YbZ-8Zd2cj6DkRGHpW0DRQQCUlAtjR-7-XXKH82cy9HAII,mango meerkat,2,114,94,False,False,False,False,
88,ca31c2ee-771c-453b-8527-76152d0c15fc,RANKED_SOLO_5x5,DIAMOND,II,KWOAyT_yGaLxQBojFkJ8PgNA48Zi7AajAfbYz8wpN5WT6wVv,soft cow1,75,244,217,False,False,False,False,
89,39b97115-0a18-4e69-a34e-fc3eaad237cf,RANKED_SOLO_5x5,DIAMOND,II,JXmvGsEWub3Nwx2olMarlMBx8T5v8wYqbO0fnO26KCP9LNWv,wo ńb bu,48,406,394,False,False,False,False,
90,75edfff3-f0b2-42eb-9e92-9b93b9672131,RANKED_SOLO_5x5,DIAMOND,II,2Y9n9AoRAWMeI9I_oTL0gv7MdsDQKoAV_Ro2_hH0riG46gN0,shiniigami,75,64,65,False,False,False,False,
91,f3c2a63e-9b3f-4c84-998d-9861e2b27048,RANKED_SOLO_5x5,DIAMOND,II,cbMrIMFiKf7GoFA4yObjJKQQm5f51Htyl0VecDS84B6v,sharked you uwu,15,849,833,False,False,False,False,
92,d8183949-79d2-4c0c-a8a5-76d9242d3088,RANKED_SOLO_5x5,DIAMOND,II,2VvrPBe_9M_tAXUmC7s7ypz1f8s-HZfUa8F9iTnx_0jNXxBy,ReizePL,0,394,343,False,False,False,False,
93,525a75a0-a036-4c1b-975e-edf6cd27dc37,RANKED_SOLO_5x5,DIAMOND,II,V38bwnvhA7ogVQvIxjP5IvNdc2sPIKyfY6qQgpJjJZbr37ey,SoloXie,21,111,72,False,False,False,False,
94,8e05607d-2c5d-4455-a9c1-b09813aecbe1,RANKED_SOLO_5x5,DIAMOND,II,MWHYm4J5EwdaOIuTv8JsDHGS5PjWEiCwRhUsL8i5_hhzR0aw,Woorisma,38,242,229,False,False,False,False,
95,792e47f6-b2b4-4061-a43c-3a31d7ea493f,RANKED_SOLO_5x5,DIAMOND,II,W-dILsgLQkYhUvoZQeHb6VoBZbCDUb0ENjHBOj8cHCitPVS_,Kasumiii,0,222,213,False,False,False,True,
96,09ffcdda-67f2-4c62-a647-2158e20f84c0,RANKED_SOLO_5x5,DIAMOND,II,nG7MZbvVEeLOIOuFJtmW1JxBPY77Y3c3yKIn1U2IMlhULW91,XiaoJianBiu,40,115,94,False,False,False,False,
97,7f87a5e2-93c1-4930-b891-f851edfec632,RANKED_SOLO_5x5,DIAMOND,II,YBLTW2IdYMlcsel5URuceJ4TkHPn2ZO7ob2L7DzkObKgJjQI,ButterIsOkay,4,129,129,False,False,False,False,
98,2a5b0a78-bbb6-4d04-a488-561e8a9f2f8d,RANKED_SOLO_5x5,DIAMOND,II,oxofRE9ZX3bXpHqDmr6KDeQxiKvOKah4wf8wny2nuUQD0QQF,Kiln He Grows,0,261,265,False,False,False,False,
99,f5d56d2d-fc63-48b5-9d66-a9d2693529c4,RANKED_SOLO_5x5,DIAMOND,II,d8wsSQPHER51hYtZoNAcPRp9gIiX1P5lUhLzq4TFATUSBTCN,syrian boy,0,272,224,False,False,False,False,
100,f1448acf-1c69-4b92-b22a-74cefe75e704,RANKED_SOLO_5x5,DIAMOND,II,fM_Vrahe-IjDkG7bQd8iUKE2VSAxK9xXQ4gy4Ltr3CDXG9FH,moon ray,25,351,339,False,False,False,False,
101,1670833c-7015-49d9-9359-8cb2c0454d87,RANKED_SOLO_5x5,DIAMOND,II,dgLM7bYloLS-MjegyDllHguo968s6AfHVVGvZ-4gQUXorNiw,Horny Tofu,18,101,62,False,False,False,False,
102,68ffa336-7735-4d29-a26b-bcd75f4bccec,RANKED_SOLO_5x5,DIAMOND,II,Q-bSLQxIpgvzPiuB7zBDVrRwY7M1DqkXGz0Dd5wEyYGuBtNv,Fed 9001,58,283,255,False,False,False,False,
103,a5391e54-4960-4e24-a4bc-340fbc631e81,RANKED_SOLO_5x5,DIAMOND,II,COIFrczUB3BitE-541pYcCZRHcyqO7tFCQiHcnVSqsPMM-B4,Matches,37,607,621,False,False,False,False,
104,62c4cddd-3071-4e3b-a0eb-486ec11ead13,RANKED_SOLO_5x5,DIAMOND,II,Z9VzesRCQ6SVOGpqWGyM10ddeEFm_Fo3zzknIUgc7FOxM8kY,Pencilcase86,20,60,55,False,False,False,False,
105,03604c08-ccd0-461e-a7db-594ce49631bc,RANKED_SOLO_5x5,DIAMOND,II,-HfSci0Not3bKa_2Po56mGxuYyXYIlyB4PXio0oc6UqRZ_nI,JackTheCorpse,16,209,200,False,False,False,False,
106,f63dc177-3083-47c8-a9f3-f555f40ea2ae,RANKED_SOLO_5x5,DIAMOND,II,sEYUBTFqBuvjcb4HjK4CeqKAjH7mmYR58EfVAjYqi-6s0F8w,uom,0,69,61,False,False,False,False,
107,75edfff3-f0b2-42eb-9e92-9b93b9672131,RANKED_SOLO_5x5,DIAMOND,II,OCFfrDCl_3FezrCW6nhhvmctO6EV88Wlv2MibQ3PClomeaIs,Corona Bird,0,120,96,False,False,False,False,
108,8bd36147-a5ed-45d0-8ccb-aaf442e7b52d,RANKED_SOLO_5x5,DIAMOND,II,HXiy_j1oyh462j8GZJ85GSP3y4UvcI2vo6ChYdLaikfbFcxL,yuhime,37,258,202,False,False,False,True,
109,0ae2cc99-31d4-4bdd-967a-33f235fe9935,RANKED_SOLO_5x5,DIAMOND,II,SLlC7lkUeONCC-Eez8lrb4jCXgQYRe7Foba2oTEwS-YxlhOO,Spicy Vegetables,0,112,97,False,False,False,False,
110,789681af-e7d4-4fe9-bee8-4f2b40598b07,RANKED_SOLO_5x5,DIAMOND,II,bdJoYfDtmcBMbeYMwWEhVS_YL6K_xmVp9sJcYA2iCleIZDoO,Crimson Ręaper,57,151,100,False,False,False,False,
111,38055cd7-d247-4272-a689-10cd06ffd41a,RANKED_SOLO_5x5,DIAMOND,II,mg6fKudggAlRcdzGisaUsh79BdziMLNZJfcU3U2LqbMKxKIx,Not Toxic Rengar,65,158,128,False,False,False,False,
112,67b10957-2bd1-4624-8099-50cd8228e2a2,RANKED_SOLO_5x5,DIAMOND,II,UQumkMZbyY3yMUIwYWyCnvRPg6qaHbkXIKOLBRH-LDOB8WAx,mikasas abs,8,312,304,False,False,False,False,
