leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,MlYsUhnLw-w9uxa5sOSRuGV5wQdLCCv2r6TEAhKvhTDNJrU,Descraton,643,580,561,True,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,smXKRWTplflSkmjzBLWdd0YjYv9LqBnwetzOgy_XgGk2dC4,TheRealPhilip,638,774,726,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,Jc4p339WnrluW3q-XLXRkGo5H4L97REMeNCrDVtoA9jVS-k,wx arendel,638,686,652,True,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,uBtU4U1xV32Io4ADiVkYfdbSjVeeso-XufqCkQcIVjThhno,Jauny1,631,290,258,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,PMFIbF2NZdDkPVBCrLNdy6k2W3h5cveFsGHgb59tfEL0oD0,warcyclone,630,1031,993,False,False,True,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,JArpFEAoFOhvLJ688V7GxB4tOGtl983kw2qn2y5aDhLCmDIf,Jiao yan pai gu,629,216,172,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,-j0vPUGMA5UkyYhLMTaCCrBF5jqSCyvx_ANuSf5uupEAO1UX,Relive the Exp,629,167,79,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,EhDTmT0yqcgzdiXdutFapEQFulqAyepkyjCFylJ9rNlym3w,0122,625,198,133,True,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,_AkJYIsH4Mh1mp-n-rrijZDUMFvXfDVOMdKlQpUJkxPmyDE,Gamer Girl,624,140,110,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,hqG3HSryNw_SYrUCsZ-7tggMx450w7u9H2y-sEw9lRWxbW0,Loracia,622,307,269,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,QEAE1gqPvPo8eUNEEz0f1dn8C7xVsOq0RFCj9Y4KDF4W8Ovw,Niles,620,223,135,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,kFdZotU528mecHTjKaV752WoUBf2ZX_JogR8axlhB709a_L4,nadianadia,617,237,147,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,kIlPMoAcu5AFFeNwsmQCaqP6mXoMaa2sFi_oohFH-4VeI_s,Jan Sali,613,373,344,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,hgISjzbtkbnOYY0kFqybK28Q9lbUsW7eX5wTQoJ1hVVmpPw,Tiffany Dang,613,171,62,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,pLm2dgzXEuxUX-t7YF27EwNJRBK6BgnjeNz96WJU4fQmz3g,Age Gap FFDay33,612,420,383,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,CfBPJXyd8bAYNvvsl8oVBPjbJrGsqj6NZNLwJmYczVirH5I,Coco9,607,264,194,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,d7HHweaMiunJH4lcEtNEPDrc_KeAcAR0W9lJxqg9N0c71D4,WayneDwops,605,231,192,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,sJOl4mlXF3mBJsysY9JX94KJZhqLgBFnaRFBtr2TmTviv-0,Tenacity,604,332,321,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,qWMRYt0BJ6zBeGvwMVc7o-rprH9TD7Daa5HqPfNNWqd4Xbk,Z Tau,598,350,249,False,False,False,False
c60807e8-6afb-38fd-ab9b-ae8588dc8b27,RANKED_SOLO_5x5,CHALLENGER,I,MMIGKMeRDkHBIZxTY7do1zZ4pMvUnKELuZl9IvcKsWy7NkY,JJKingButLowerLP,597,1095,1047,False,False,True,False
