,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries
3273,21901f8e-83b6-4ac1-b50b-94f978e53735,RANKED_SOLO_5x5,IRON,III,VYKLrnkOAqcpIOIzSkzXqmEc4FRwJoDe111iw-B664mEfwg,Your Cool Dad,80,5,10,False,False,False,False,
3274,22d93e99-355b-4e5e-b18d-27d6e16fcc91,RANKED_SOLO_5x5,IRON,III,GK6_YGBnM6yk0CKuxxvdQBxLyvfIyiXZt0RKa10BUZz9BMw,trollkatt,82,5,10,False,False,False,False,
3275,9fbeabd0-3764-418b-af44-d698b85edc1f,RANKED_SOLO_5x5,IRON,III,69RIlOnK_ECUdirMPBwDormH5bxXd7gxwWoA-FKxClmeX3Y,lHayabusa,95,36,50,False,False,False,False,
3276,499d3e29-83d2-453a-8c64-520dc474c2e4,RANKED_SOLO_5x5,IRON,III,vsPsO6CYxcIhYr4us_vIWs-Q_GbzlmliFWZEFR_D7_0e1EM,Sconey,75,25,22,False,False,False,False,
3277,bc61e7e6-4ea6-45bc-a2f5-e8473f3c5a0a,RANKED_SOLO_5x5,IRON,III,cFLBuHUebp2RhFkcUCgNE4EEJY5kOwt0eRyzO9HgWbJkY-M,timallen420,31,3,10,False,False,False,False,
3278,d1840476-56f6-47c0-b041-f1e1014591c2,RANKED_SOLO_5x5,IRON,III,Q-p3Ia-v-2SyY5umXZJlHpUpyjjl_2Uk2JlcbzwrniAAWps,killerbt,75,4,9,False,False,False,False,
3279,8b57a5a4-3bd3-480e-bcb1-6a8275f94e41,RANKED_SOLO_5x5,IRON,III,kJD8dOKw_676caQzrGgRzf33tW9Jv6j9CYsPUgC35S-h4qk,rebel5,23,78,89,False,False,False,False,
3280,9fbeabd0-3764-418b-af44-d698b85edc1f,RANKED_SOLO_5x5,IRON,III,69RIlOnK_ECUdirMPBwDormH5bxXd7gxwWoA-FKxClmeX3Y,lHayabusa,95,36,50,False,False,False,False,
3281,499d3e29-83d2-453a-8c64-520dc474c2e4,RANKED_SOLO_5x5,IRON,III,vsPsO6CYxcIhYr4us_vIWs-Q_GbzlmliFWZEFR_D7_0e1EM,Sconey,75,25,22,False,False,False,False,
3282,bc61e7e6-4ea6-45bc-a2f5-e8473f3c5a0a,RANKED_SOLO_5x5,IRON,III,cFLBuHUebp2RhFkcUCgNE4EEJY5kOwt0eRyzO9HgWbJkY-M,timallen420,31,3,10,False,False,False,False,
3283,d1840476-56f6-47c0-b041-f1e1014591c2,RANKED_SOLO_5x5,IRON,III,Q-p3Ia-v-2SyY5umXZJlHpUpyjjl_2Uk2JlcbzwrniAAWps,killerbt,75,4,9,False,False,False,False,
3284,8b57a5a4-3bd3-480e-bcb1-6a8275f94e41,RANKED_SOLO_5x5,IRON,III,kJD8dOKw_676caQzrGgRzf33tW9Jv6j9CYsPUgC35S-h4qk,rebel5,23,78,89,False,False,False,False,
3285,d86f4612-66be-4386-8479-cc25c12cad35,RANKED_SOLO_5x5,IRON,III,vLA6RHKjcTri8J0DcrE6nLWInEp4zQYDLLkoovFW3B1cuyQ,droste,17,41,57,False,False,False,False,
3286,66deb61d-3114-4201-a011-0518479b95f0,RANKED_SOLO_5x5,IRON,III,5os1nzuWsqxy2Z7LkbcGlActskGXypJIDA5rNmUouXM6kUE,TeaBagsForAll,36,7,7,False,False,False,False,
3287,cc79ad7e-0b10-4578-95bc-91bb18841328,RANKED_SOLO_5x5,IRON,III,Q8fIurqJvPTuS1zhnqH9Y6rusf-WgxjfP4HXH4teoAqLpkc,deadunman,80,4,8,False,False,False,False,
3288,68738ece-dea4-469b-8575-b09798488485,RANKED_SOLO_5x5,IRON,III,RqPZR8j3C0UV3FRpKgYCoKJrfVe46hHBeMii1pr6ZQTxN98,Jormanguud,42,19,15,False,False,False,False,
3289,1c1aec75-151d-449f-98bc-631e37d45cab,RANKED_SOLO_5x5,IRON,III,SU0ns7yBVy777I6Ik1qmBWx9uZU5yz8LTg9nQ2sB5VEOiTw,GearHusky,65,4,10,False,False,False,False,
3290,9bb66f5c-8b61-4400-8c5b-159863fd7068,RANKED_SOLO_5x5,IRON,III,1z0ijPPzI_Z3lDxduCOYLYVtXU1Q5rUgbTqFVdIt6AbvrwI,dainese,80,5,5,False,False,False,False,
3291,cc664692-08c0-48b5-ae9f-08d5958505ac,RANKED_SOLO_5x5,IRON,III,ue5RTredmSCS3wJLEDoWFs4OFsQ0Oe8lNoszxwVkk2WTtDg,Elaxy,100,8,10,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'LWN'}"
3292,e56801c5-e3bd-4617-9419-2a6d43d64c48,RANKED_SOLO_5x5,IRON,III,5iF8HWb0U8_7UvcIk6TIcj6-hfUz5kQPZWGRUHEQadWo-ok,Wulfhartt,0,11,27,False,False,False,False,
3293,fc92de85-7a6b-4bcc-a5e3-88f94514f85a,RANKED_SOLO_5x5,IRON,III,v-2c1dHtqwOsnb5j-HVtx2xLQp6_ITzy6HZAt1huC9NTicU,xXDaRkxNiNjAXx,85,4,8,False,False,False,False,
3294,27779b4e-b071-4050-8e7e-6868ceaa9289,RANKED_SOLO_5x5,IRON,III,7ISazQ6WaZn8y_Jl9de20AI8SmHIkhMs7_vZGiGq5cHULPA,Rapeutaius,26,3,7,False,False,False,False,
3295,ade63642-ece8-40ff-98b9-0b35137a776b,RANKED_SOLO_5x5,IRON,III,lInDFYyBW_xU1pjIl1D3v6RQugHr-BxF8eKD4dYoDAuiDNU,InFamousD147,0,7,7,False,False,False,False,
3296,9212b9d2-cf37-404d-b2dc-69a66489b460,RANKED_SOLO_5x5,IRON,III,3hLuA5pX-cTjiJ_t93picmF_caGqzxrCQzBNWQ05B1qiv6I,xcalgosu,0,6,17,False,False,False,False,
3297,32cf3c7e-a1dd-4540-922c-d18b6de31de9,RANKED_SOLO_5x5,IRON,III,Kz_tEAudS5Mb1kxuU5ButBppZXPauJYEtgqM3qSelOx1dug,sheepareamyth,27,9,19,False,False,False,False,
3298,1fb62b54-b4df-498d-98bd-ec9b72fbde0c,RANKED_SOLO_5x5,IRON,III,7cjJMtJcBY-F293X6vXF3x6nx1PXZrKtRJDwYlWs3SkouNA,Amanawei,84,4,8,False,False,False,False,
3299,750d889c-911b-485e-9064-b5d8a4acdb7c,RANKED_SOLO_5x5,IRON,III,YM1CBkyLHEZkU2p8No6q5XuWJwayCxN_a7jN6u9bkr3qxjo,killingspree31,43,6,26,False,False,False,False,
3300,c1c170aa-0191-4bae-8e3b-1d08dbc87413,RANKED_SOLO_5x5,IRON,III,YJMuHDl1KusG-akvC_iM606utCU1xTsF5AIzugfVQ_c2pwI,Cernerex2,81,4,8,False,False,False,True,
3301,7d131c45-8526-4cda-9bab-d0a246a7b1cc,RANKED_SOLO_5x5,IRON,III,iAKBxlN-RhZTbhTZkE1T1avbAMkWGjnSqw2D6IFLpYu_UoU,Black Limbo,62,74,100,False,False,False,False,
3302,85064bd1-0993-4a7c-9940-ca8ada2d241f,RANKED_SOLO_5x5,IRON,III,q6ytteGbuMllhGEA0xTJletYAm3FvYNc6kNAc4pTStRcL7o,Aidan Wolff,72,34,46,False,False,False,False,
3303,11481256-745a-4c32-ac0a-db8814646736,RANKED_SOLO_5x5,IRON,III,Jxj-kvwJQ5--Uqmv89J2bvB1ti_Y2v8WK0aJI-bSP1ijRGM,MIGHTYPANDANINJA,39,53,78,False,False,False,False,
3304,102fd4d8-397f-4e46-b954-f8adf9c7268e,RANKED_SOLO_5x5,IRON,III,K08aJBGU-ftzxwQ2K62OKQ6dFNo0donitGTAg4s9-Z2iEws,Boudin,100,74,96,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'WLN'}"
3305,43d734f5-0405-4b7d-b073-fbff9b150805,RANKED_SOLO_5x5,IRON,III,i3hDnMClVe5CEXMh024kkfWFxqPabNV95geW7wjgEo1SP0c,DrBrownnn,0,3,12,False,False,False,False,
3306,0f7af9b7-54e1-495b-b40e-20475f23f010,RANKED_SOLO_5x5,IRON,III,uIxJN15U84EdRrox7CxkaO1N24tRRXZ30_SixG51YP95SXc,Clever05,63,8,17,False,False,False,True,
3307,433199f7-7255-4bef-b0c8-516bb64abdc3,RANKED_SOLO_5x5,IRON,III,JCeLfZeyopz_EVJpP8TulkcZqNTiiBRwT-HyGzNsJRl0QjY,PardueTheHolyMan,39,5,13,False,False,False,False,
3308,d8bf2e11-e462-4af7-9694-742365cc5cd6,RANKED_SOLO_5x5,IRON,III,ejgIWTcT5C8HxSF2HTh51AGzXlkaVYp3X2fJNWexVYVn8Ok,xBlackxAbyssx,54,5,8,False,False,False,False,
3309,4dcc3950-2f5e-4aeb-bc1a-a123fd4ff9ed,RANKED_SOLO_5x5,IRON,III,z2iukA34Lf7e1eAu6kFySKEBrKNyWsnbRevxpPTazEx541M,Battousai04,39,6,19,False,False,False,False,
3310,168f1e65-69db-438a-85f1-1f8778573c92,RANKED_SOLO_5x5,IRON,III,NWnhJzCm97rx7LkBqjzzFDdLKU2xGnm7GDGoKsqAdW1O590,BrokenAero,1,4,10,False,False,False,False,
3311,7a65322d-4c4c-45e1-b119-adf76e077a19,RANKED_SOLO_5x5,IRON,III,sV1nB3BptOD6L-gyhnvzvMmTJWoXLszUILoeE8xMqiub6wI,DaaangKiDD,0,4,10,False,False,False,False,
3312,11d9dc6f-dfdf-4a73-8aa3-0740bc21a550,RANKED_SOLO_5x5,IRON,III,baTZ8581Xe94mVctwZpiy7aCum98jVvDKJT46PC3oFAcB-I,nucleardiab3tes,82,2,10,False,False,False,False,
3313,768d5c47-620c-45e8-a85e-c7c0b58e038a,RANKED_SOLO_5x5,IRON,III,Ogh6n7RS4Oop1nTWABHDjEqVt0gapou-Y9aCnV0SPPeL7xw,summoner h8,21,10,9,False,False,False,False,
3314,c38ba74b-6439-4353-a30e-ff1ae88da886,RANKED_SOLO_5x5,IRON,III,XEzVawAYOPjGKlwakMsF_6jVlCyjr8DIDIAG697zAVEwKus,Red Raider Rash,43,15,18,False,False,False,False,
3315,49803101-e5af-4e70-b8cf-351bb575438f,RANKED_SOLO_5x5,IRON,III,q4YH2zni4vBG8Rx8tXZUFMooVByPS03gG85R2N91E_SYJNE,Whipmaster,75,70,79,False,False,False,False,
3316,89dbe098-9ee2-405b-939a-6e61dbcfebea,RANKED_SOLO_5x5,IRON,III,TXvRiiUYpW326ZI2I2txIqEXwm3iwmhsiapKV8B0MikJMx4,Ikki Adachi,95,27,44,False,False,False,True,
3317,8651c822-0d22-4857-8c10-424bf80fa714,RANKED_SOLO_5x5,IRON,III,vQL7_2KdIu79gDwnDN0a-mglEDCmU8NjNceULY73XK4LUOw,IronPeon,50,4,6,False,False,False,False,
3318,ada4c529-3983-44e7-96a9-073ecd05298c,RANKED_SOLO_5x5,IRON,III,ajglDNox-NlyVkbZi_82DiZNtoBah-DoLz663gnvYKpc0uY,ScurveyBob,100,13,28,False,False,False,False,"{'target': 2, 'wins': 0, 'losses': 1, 'progress': 'LNN'}"
3319,a99e4d61-4dec-45ed-80bb-043cabb37ded,RANKED_SOLO_5x5,IRON,III,KlfrVFS9k2nDNRL975HuTA0sbH_HSrFziUiNrTvaCFh2p38,Starfeeder,31,4,11,False,False,False,False,
3320,7eb8b45e-3910-4d27-97f9-17bd6e45c18d,RANKED_SOLO_5x5,IRON,III,ZxCAhoft66-VMumB-n7NjU3a_a-boV2BB6PIiw1MF3xaD1I,andreiking,68,14,25,False,False,False,False,
3321,89eff2f7-e6eb-490f-9546-f51ae538152f,RANKED_SOLO_5x5,IRON,III,VovI9ErzPHbjLiWHfBHWHmLcfk4asJwmeA_2U1nRAD60QHk,BeejayRebel,39,28,49,False,False,False,False,
3322,b6030cab-7f0d-4f74-92de-219fb7703aa2,RANKED_SOLO_5x5,IRON,III,_WC7FRcd_57ICVqmNm-2nZmaNdA3NL3Q61AHmiMZev1q,Hollywoodheffner,29,33,49,False,False,False,False,
3323,f8cc682c-e1ce-4bff-8540-f8467c96f9c3,RANKED_SOLO_5x5,IRON,III,h752BMvD48b94oV95HAZS69kbs_T-fecXRu7Aluw9GFJZuY,Colran,38,3,7,False,False,False,False,
3324,0c175fb4-a5e4-4ed3-a8fd-fe41f6e0186b,RANKED_SOLO_5x5,IRON,III,7MweJ6YCrirCrDXTStZX_5RJrX5Yc6UYq5bRzFVs-6_LB8Y,Euphorian07,0,4,9,False,False,False,False,
3325,815f5633-f133-400d-8c19-9d265a365a54,RANKED_SOLO_5x5,IRON,III,RJEgRpFyAyTXXCwhu-My3CqbC9i9B4nnrnFNW5lq-Ap2gWI,PyrrhicV1ctory,17,12,16,False,False,False,True,
3326,3fe47331-4369-4260-834b-d332668712fd,RANKED_SOLO_5x5,IRON,III,KJdi7-H-JAcMQm0Rm3Ffuz18oui0NskkA5z4uJQy9wZIRRw,TheBrute07,80,8,11,False,False,False,False,
3327,a4ac5177-5f16-44f3-8730-20581afcc21c,RANKED_SOLO_5x5,IRON,III,dfcyAW9us9tIfbJgDeh8ZXntS7oW-TTrVfQW6wAFDB7MPQs,carpe nactem,49,15,16,False,False,False,True,
3328,84065108-b5ac-4c39-9b65-fb6e6abaf002,RANKED_SOLO_5x5,IRON,III,oNWPyL0keFgXd42k_kJXj6jGJWPajSBlQ03kkABjRHPyH3c,KLONDATHU,23,13,25,False,False,False,False,
3329,3616a9dc-e527-4b38-bef8-8e5d871ec9bb,RANKED_SOLO_5x5,IRON,III,BunyLsQY6FVhsjAtODk1RKSaB0YPQU6yNjjOdXggQusSn0M,awsome1,78,7,11,False,False,False,False,
3330,0f888278-8479-4eb2-9c3b-9d584fbcaef7,RANKED_SOLO_5x5,IRON,III,pUPsyRLTSOikjYbHf-4vtp9cFFSl8_r3fiIGvEtantYAi0Q,MindBulletz,21,3,11,False,False,False,False,
3331,9e26c180-3454-49d0-896f-868d0bb19707,RANKED_SOLO_5x5,IRON,III,pFmUgSYMWPM2HJiKXBEKCANgAJS0nkXSZ_dLZ8K5C6oxMbk,KronikEnvirobear,47,12,23,False,False,False,False,
3332,52158ef7-b601-434c-a511-324b8c087691,RANKED_SOLO_5x5,IRON,III,Vdm7NN3DpzNT1d8T-q7Hf5OaH5LpQVx3S-YHtViZ9E6Er0c,genocidecutter,49,167,210,False,False,False,False,
3333,efe5dbcc-5079-40c8-8574-d65ede6ac4b4,RANKED_SOLO_5x5,IRON,III,sCIKEHF3Mm1lkgAr_ZdHiDjwEDCDn8Lo8U2opzD_8K1j1lo,werepyretiger,54,4,8,False,False,False,False,
3334,d49baa00-bc82-47f3-acb3-b5cc7663ad42,RANKED_SOLO_5x5,IRON,III,3RztjkdOZcs2eRDH6Qhcp_4nEFXCEsd3fPemly43Aw21syE,sergiosalas,85,9,6,False,False,False,False,
3335,ccbf1a1b-69c9-4152-8b89-87a8ce038fa5,RANKED_SOLO_5x5,IRON,III,DhfcwKbnXEX_FC-vlohj4kVc55DrKNffwvgVptR4_onmOMA,Moråshi,61,3,7,False,False,False,False,
3336,94d0ecb6-18d0-4d02-9d0c-908e85da3a0a,RANKED_SOLO_5x5,IRON,III,7XoAA1Ec55uYug_GlzcnKhEJvdB8BsOAfvTU1osin54Nm8A,Nakeds,0,12,19,False,False,False,False,
3337,386852d0-f6fb-4499-995b-5340a2256658,RANKED_SOLO_5x5,IRON,III,hVv33RfPkt1UpJzjfqeUsxOanB-kbS3VUhgDrlJ9dayX3i4,killawizz,0,5,12,False,False,False,False,
3338,643f3a0a-a752-4ed2-a599-3309617c6e7e,RANKED_SOLO_5x5,IRON,III,PnDpm8zqvnblL3LJdtuGjCkqwhC-QR53v5YOmEHcP3Qsn4c,pernw kolarakia,44,6,11,False,False,False,False,
3339,cf757e36-d5a1-49fa-b689-1aaec3d6b061,RANKED_SOLO_5x5,IRON,III,oTKj6uwMQo4ei5SW46XbPMZYtH8d-Pbi7nfwyrHcqt6p_qI,Zaku MKI,46,25,30,False,False,False,False,
3340,c2753c09-bcd7-4db4-b79f-19b4715061b8,RANKED_SOLO_5x5,IRON,III,Oy7BOxYCXe4K0TbhULO8hCjgFraPjDRupcmtnBTgAf6ItSs,Styed,76,12,17,False,False,False,True,
3341,8718ac52-088f-4535-8c12-9b755e11341b,RANKED_SOLO_5x5,IRON,III,O1B2fZPCrBH5eg_C9BNM0Cfr8eZCjvcIjeWWQlpeEX8dj7k,Rockomelette,36,45,43,False,False,False,False,
3342,b0f47438-0f4a-43e7-8141-ac9e931a4e3c,RANKED_SOLO_5x5,IRON,III,6U9oHgCiIsUrygGhODDysSdVzONYC9Gc-9IbfJrYmbprbWU,Zarciss11,73,6,11,False,False,False,False,
3343,bdc3dbae-1814-4822-9f20-1bcb27a244f5,RANKED_SOLO_5x5,IRON,III,pFeTXhLWbGK65QKAejp28JaYBW3wNAdHC0rPj-g91eEqG_k,illr0b,25,6,13,False,False,False,False,
3344,51640210-40eb-4d0f-8c86-41bfcb910d02,RANKED_SOLO_5x5,IRON,III,46ASbhCRRtkXjDHaeLq4k1hARvMFeetQvQw4jAd1okbkhRA,0a0,46,26,29,False,False,False,False,
3345,31ba8ff3-82da-4e2f-b683-a673553db85c,RANKED_SOLO_5x5,IRON,III,bRGWGmIFB5ulnET9UO2zN7mz11kPBGQDa9XLEbwBeCU4x1g,McDinnerton,29,7,17,False,False,False,False,
3346,2d972303-b9e1-4628-a53b-534bf09110ed,RANKED_SOLO_5x5,IRON,III,TOUcK0rLvc7ykQ-t4BCNhRTQljVIMLeSFBI1Rknum0J0YzU,Good Boom,14,10,22,False,False,False,False,
3347,ffc61505-bccc-4d8c-8f4f-22d3c876ae72,RANKED_SOLO_5x5,IRON,III,2WBB4VwfE3fuTcxCrT7OlJQoXFJbvhoFB2YjoqtyFULYRmE,flamefist96,42,3,7,False,False,False,False,
3348,53e353e9-cb5f-476d-886e-fa4435bee3b7,RANKED_SOLO_5x5,IRON,III,XWxUCb-xfA-NJTFRNLa186MDxAgFJ6ZmLJ6eX4kH6akqSpc,Mordingi,41,17,27,False,False,False,False,
3349,28dfe5bf-d407-457e-a617-ed47a11790bc,RANKED_SOLO_5x5,IRON,III,BWxbxrgoS5UMqPgdwPeXisXezoHYh3SRNmaJnfVw1IQu-Aw,Lord Fang,11,2,8,False,False,False,False,
3350,bf0f2abd-e9b5-4aad-a68a-ddc43398a71d,RANKED_SOLO_5x5,IRON,III,yKQdnDzZn_Y-b2DYpB7kAN_mA5yZapD3SD03Y9xDJHmKjeI,Billscarrot,29,8,11,False,False,False,False,
3351,fd4564d4-5cb8-4d89-b3a5-9b01342d5345,RANKED_SOLO_5x5,IRON,III,0Cn46l-M5fsyLu-5U3-Z7bxjgUTToQPSETR6IOD7Jf80LXs,xMoDiiFy,44,3,7,False,False,False,False,
3352,81802c5a-135b-4e18-b2fd-c41aed107ae7,RANKED_SOLO_5x5,IRON,III,5C_2A3KKcgLf5Qd9MwnU29khnMdAPRI3mwLiPp5LJjVUU5U,AS0NGKALYE,93,6,12,False,False,False,False,
3353,7e653b84-2101-4822-bf5f-e71a40c7ede6,RANKED_SOLO_5x5,IRON,III,ZKg7-vucUk0CzMBAqcsNY6-a1B_krSbvSg22UO1BO6w7O5o,OmletteDuBatman,5,8,18,False,False,False,False,
3354,b4b78c50-d3ae-4c31-a9b9-4f59095d85b6,RANKED_SOLO_5x5,IRON,III,vwN1PbtESP9Ja1YPlBCOD7VD9iIZE26aoF-dSDo9VmqvyMw,jungscuba steve,69,9,12,False,False,False,False,
3355,78365e5c-5d7c-4011-a4a4-f416dbfafe15,RANKED_SOLO_5x5,IRON,III,ArUMLK_-kd3dFkAncveAaoDtKpWyONkGAmx-Qr9QPn0lwvM,Payule,75,5,12,False,False,False,False,
3356,bb16ab8d-0a5a-4753-b2cc-a53cc4d45fb4,RANKED_SOLO_5x5,IRON,III,L1P17tlBEIbgjoj-ECt75bKFEv5O6kN-YKcTd-jhfwvqs_s,SWAGGERNOMICS,78,4,6,False,False,False,False,
3357,4490d574-c262-4c8f-9d8f-2b3b4e18fa74,RANKED_SOLO_5x5,IRON,III,a7IGYWQ1SBuPoAd5FHjHxGHX9KAJgr4UhGHLAviwIc2TOvg,EggyBushido,7,6,13,False,False,False,False,
3358,cac17dee-f0d9-4b51-90e0-d2850cbba46f,RANKED_SOLO_5x5,IRON,III,2Xh_BomDa_OAax0oqkXqojgj9-gMU4ImrWmh9wiRGcDlj40,Talismin,46,4,7,False,False,False,False,
3359,a1de2691-9123-4283-9ecc-f3e7fb547f2a,RANKED_SOLO_5x5,IRON,III,PhJ3psvkNcpaXn9fSBo8ayRQrxCrY_YpPcvwRIwE2BlPipE,Toeby Bryant,26,35,44,False,False,False,False,
3360,03572ff2-8e30-46ba-a566-bc353265729f,RANKED_SOLO_5x5,IRON,III,qppn-mKi4VPL6Hs0aYZ-kZPb-PqpsBmAu5rFxp_8yuSXgMg,Wood Elf,0,56,68,False,False,False,False,
3361,c23929f8-d4c6-4ce6-be68-6563f7b612e6,RANKED_SOLO_5x5,IRON,III,xbTSua78qigL8EIL0u0paDSJN0G9vZtcx2q_NgEW9tZnANk,xZenGodx,38,10,10,False,False,False,False,
3362,0ebee842-0cfa-45e0-9a50-824a954ae551,RANKED_SOLO_5x5,IRON,III,nsCFd0VyceqPAByE0jQOutR3YGpjpuNSy4s96W45jxTJK0c,Random 1 Strikes,57,3,8,False,False,False,False,
3363,4fc2168c-b5fa-4b68-b1fe-22236dbdeda3,RANKED_SOLO_5x5,IRON,III,JNwyHgo0HB_U_47g1MfbtOlCjU0-MPZm7EgpWKVRVHxO38Y,Kotama Olsaris,41,3,8,False,False,False,False,
3364,6d9115c6-e2a4-4443-b09e-e7a98a8433bc,RANKED_SOLO_5x5,IRON,III,8xP7Y1XB-uicTW4v9jXA5Ir1qcJs2zkxXqLcPR8CfMWl0Jk,Sam Marz,39,1,12,False,False,False,False,
3365,23d27821-b2ca-4eaf-aef9-65e0298c8805,RANKED_SOLO_5x5,IRON,III,t7snF6V45kofB00EJOlQF2hqK42WWkdgWgaWmWQkfEzwt5w,Zeal45,90,4,8,False,False,False,False,
3366,e7faa73f-9ac4-4506-8c5a-05e83ea222f2,RANKED_SOLO_5x5,IRON,III,EYDZYPTDsC_CSrlBi73IVrQ0m-i3tOvTKeSXE7FNEk0E-Mw,TTVNovashotGames,98,5,10,False,False,False,False,
3367,84d620d3-c901-4f74-863d-c683bc40af5d,RANKED_SOLO_5x5,IRON,III,1zRm_rNK7XhKheFjlMM_iR839mYSML7XeczYn0RIIRIPW4o,PureBlur,41,3,8,False,False,False,False,
3368,a8625e95-ff25-4565-abf6-f9c0da5ca3a3,RANKED_SOLO_5x5,IRON,III,LcK22Tp49cY3ny3UTU6znC61mnkoyC2qoFDd7X7Ti5_9PMM,BattleQuinn,80,6,6,False,False,False,False,
3369,9fbeabd0-3764-418b-af44-d698b85edc1f,RANKED_SOLO_5x5,IRON,III,2VcxspBj-wMpUQSkpqc0ajSOCQVAeM3bvfDaXOMNw2tmZSs,A True Mon Ami,50,3,9,False,False,False,False,
3370,dee6784c-fad6-4f5d-ab12-9b12957ed1d7,RANKED_SOLO_5x5,IRON,III,hvn0Gk9fzLW8UXxBY2yQUnJedTbl5gfEz4bEacveSW5Zqqw,Mokdar,100,60,68,False,False,False,True,"{'target': 2, 'wins': 1, 'losses': 0, 'progress': 'WNN'}"
3371,8cd43ce0-48ba-4daa-829f-8cb768bf297b,RANKED_SOLO_5x5,IRON,III,NgNVtmPYYsasJywMRGKeKW5WTLo6NQx9Vs61-ZLDBEj31aU,Diacast,8,5,12,False,False,False,False,
3372,b646cbca-b29b-4aa4-a5db-c22a9ebdd74d,RANKED_SOLO_5x5,IRON,III,ZNh9P5Ay_6TKlftrK8lgCZRgRsHETpkT7tShTYFc1PKDIco,TalonFlower,43,104,140,False,False,False,False,
3373,36d58e4f-232e-4845-82cb-016a5bb5fec8,RANKED_SOLO_5x5,IRON,III,4NDYwPN5RfD9yU1rMMsyZD22obopfTUQFMFZ9Q4vUwbJ8UI,vaLOLsaraptor,77,5,12,False,False,False,False,
3374,b8d07614-7b2f-43ff-aefe-de858bee302b,RANKED_SOLO_5x5,IRON,III,qxqk0-WcPI-L9ZMOOwYllH84c02L16SUFl14w74tKl1mX0Q,SourPK,62,8,8,False,False,False,False,
3375,500d179a-1934-4d1d-9c9f-a9286a366d91,RANKED_SOLO_5x5,IRON,III,QwKpIvfEplrfC9-aVkKaSrtFYFjCUGNBztdrmvHxLP3c8r4,DaDaewoo,0,4,11,False,False,False,False,
3376,42887ff3-7f7a-4efa-8580-92a5c4c5bd34,RANKED_SOLO_5x5,IRON,III,W2Om9UAcAMQfiWJ1j5FbRtAJZS8sEJb2OgTAE5RHiWH57EQ,SlankyTatas,19,10,13,False,False,False,False,
3377,cef5f147-180a-4298-b523-2b60fc41baa4,RANKED_SOLO_5x5,IRON,III,8LegD_aHm5yEwfMR8yT-roO8BmfKh1ztDVH0oypt6_NQozU,H0wdyh0,39,9,42,False,False,False,False,
3378,cac5020d-4a7e-493a-a762-85f366dbfabb,RANKED_SOLO_5x5,IRON,III,YDNlLfcAbW3QBhPPQ7EwAz88EoWhth5OVnpECEH-4XtZF78,I Buy Boots,53,9,13,False,False,False,False,
3379,fcf5f7e9-7628-4ec4-adc4-1b63df8029da,RANKED_SOLO_5x5,IRON,III,6wbnl_ILSF9aDnW5mujwLfG2apnSDcwtB2CH7-Jyu1CeEJU,tackleglomps u,64,1,9,False,False,False,False,
3380,e211e904-53dc-4bb6-9392-b4267a633d71,RANKED_SOLO_5x5,IRON,III,_Wz8tcstG_V3RdFBFg4XxeBJjwncpLwR2Wf8pwYh9BA26mU,SaddamJose,59,8,16,False,False,False,False,
3381,8e0c1ee9-2d1d-4ff5-a7c7-af08070dbb22,RANKED_SOLO_5x5,IRON,III,JQ28U2I0BxiXrVlfvaYoPJ1GJkzbXOlJHCkWA8YxGtfA8GE,megul,49,4,10,False,False,False,False,
3382,c604c63f-7c9c-4931-90c8-494ec8aafa79,RANKED_SOLO_5x5,IRON,III,O67Ytakt7bjDsynpaTK0ffHhiyJzw-sJQtFiMzylgHJozHQ,B0ngZ1LL4,0,42,53,False,False,False,False,
3383,8cec053b-17a4-4d50-abd8-2332f01a0ad6,RANKED_SOLO_5x5,IRON,III,I0RM5WmoRnYshEXr4cjY8ZcFgNk_89csCkcJfhg77q-HZ5M,JB8,0,26,61,False,False,False,False,
3384,00b1ba5f-95d6-41c4-8f33-79e74030fc47,RANKED_SOLO_5x5,IRON,III,wgpkq8kZC6lGIBcv9ZJP5j1AZTcryOoJLrsOTbQhKN_CVww,zapadii,15,3,12,False,False,False,False,
3385,afbd724a-0d18-4cdd-9dc1-898bd062b804,RANKED_SOLO_5x5,IRON,III,4Kthn6FTA7ARfAAbNFKWDfBh-HCWMkIYn8hfxnPGBaZfMso,Scuzz420,34,3,9,False,False,False,False,
3386,a46a56a7-563a-4e8e-b66e-c69b409a07ca,RANKED_SOLO_5x5,IRON,III,81yvYtDJHDI0P94QRlxv9liM1LVkoxQYen7FthiBQnGxexY,grayhoots,44,5,16,False,False,False,False,
3387,042263b2-ae31-4166-a91b-0e7f07b75cae,RANKED_SOLO_5x5,IRON,III,Df0vQ7ZJsZNiPyCP2GC926RrYIeW4e04TSvq3cdDvnrWqxs,TardWrangler85,86,9,12,False,False,False,False,
3388,70a6a341-505a-4632-8175-41e8a292452f,RANKED_SOLO_5x5,IRON,III,8g4hUzG6D-aEnI6CoXITQQV8ptaJnZqaghsrB71wUSMq0KU,CashmoneyCS,36,41,56,False,False,False,False,
