leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries
9d76d7f8-0430-4772-968d-d141c4c0edbd,RANKED_SOLO_5x5,IRON,IV,UfZeJs7DfclZYM0dZRnSyc_71mPxUhoPqtygrwU6wad0gljM,TheEichelTower88,61,12,48,False,False,False,False,
990fdc04-0d8a-466b-b846-701eb52df932,RANKED_SOLO_5x5,IRON,IV,1xrskn5KjL24A0r_kGGnjb79mh8fZiJpWEDy2hncZBH5qcxJ,ZGoz1,60,6,13,False,False,False,False,
9d21e31b-bb97-4f86-9b5f-508a91776070,RANKED_SOLO_5x5,IRON,IV,EtntwiFMPAFZ3zkSbWJKn-aG9k3yrHSklVlKjAgwaGmG_DIK,xXR1C0SUAVEXx,2,34,53,False,False,False,False,
001375d3-0651-41ee-8dd5-534c7af1b492,RANKED_SOLO_5x5,IRON,IV,v-EWsuvS6iyHonNxJW6IsJUR8Gqm2BxaTE_Yy8fkBpgohVXn,kingpercius,0,25,44,False,False,False,False,
65f870c0-9548-45d9-94bb-f4f44b752ad4,RANKED_SOLO_5x5,IRON,IV,t4aRwGM3omWxBjKI8UtjF10UtVRFZ2ymz2iTrSpXXdKBgUfJ,Posedions Carry,0,29,59,False,False,False,False,
ab70dd38-d9a9-400c-9d9b-c6cf7a3899ee,RANKED_SOLO_5x5,IRON,IV,yx9HyI1sojpZh7-7cIObiuRgh9-oZFgLDjEgHIDuxnuN5c13,MistaStealYoRole,66,128,228,True,False,False,False,
3db3f141-a6c8-47d6-a588-76283c152749,RANKED_SOLO_5x5,IRON,IV,sjPcg38gUflJh4to5C2PhSsrmUNPGnOJCUOjfQBkCuzg1H7U,Sunwukong559,65,25,46,False,False,False,False,
001375d3-0651-41ee-8dd5-534c7af1b492,RANKED_SOLO_5x5,IRON,IV,mKqZsQXIQ0f05ArrTEO2WrCMFCk861ccFOS_JeyeprTA6e1I, KaBBa SL,80,12,20,False,False,False,False,
5b6e63f7-9b78-4179-b655-91b8c1a0b395,RANKED_SOLO_5x5,IRON,IV,7lE8RkORhivqTMBmoNmqGhBEWboIEwumGrVm_WQGaCTvAAmV,we already lost,0,4,50,False,False,False,False,
e5b33072-98bd-427a-9e64-5aa5b09ed215,RANKED_SOLO_5x5,IRON,IV,57iEMvNhCT-skUFMa960Rn6SVhVYdM3TECgd-5NLZ2zwFtcI,majesticasszebra,25,133,190,False,False,False,False,
46c6d79b-461b-42d0-96e6-acde549e17bd,RANKED_SOLO_5x5,IRON,IV,4BwKHCtBj2wtoOb8Lu-aKZobVbRlA2uYhPiG9bGVHMpiRQgg,BookmanRojasThe,75,74,110,True,False,False,False,
be51d26d-e40b-4321-aa1c-3626eba0fa84,RANKED_SOLO_5x5,IRON,IV,geM-55koERqh-K-mZOxZlPHNA8Qd-ykQD4si_Qigp7c67iHu,ASLIN UDHAYA,33,109,151,False,False,False,False,
0c0b56c1-8b3d-40a7-981a-2fee9a6a82f2,RANKED_SOLO_5x5,IRON,IV,I0NZnK9Iy3onI6-jbixA9QIQJrNK6SFYdbBPiaQ9m9Z2v8S8,MasonLTE,45,2,11,False,False,False,False,
636974bb-f8f9-43b2-be0e-e6092d5c45e3,RANKED_SOLO_5x5,IRON,IV,wQPg_eQocvUhyZgtzFuWWHm7_Xr46En4K_hutwA07jOFMfLP,hungkhanhle,62,27,21,False,False,False,False,
226f606b-59c2-4ab1-845e-c96b3c7c86c8,RANKED_SOLO_5x5,IRON,IV,Lrsfjsc2iQItP11rIbOJItYeofLIIMgEUC5xtOnoMNfuQJp1,Kenchuuuu,100,5,15,False,False,False,False,"{'target': 2, 'wins': 0, 'losses': 0, 'progress': 'NNN'}"
ff01cd19-b195-4fca-af64-6f09d277389a,RANKED_SOLO_5x5,IRON,IV,XibYZlPWCvK7vkKwkGiXGMAFDTMh0CBk898ScnoPOBmjsm3v,headlezz2,94,47,45,False,False,False,True,
c85c4b05-8379-411d-878f-ce5dd44a98cb,RANKED_SOLO_5x5,IRON,IV,yf13wx8YgwmxOr89KYekOYYS2SWxcTgdyzW_fJ_RglkeRjAn,Frozenthumb,0,24,46,False,False,False,False,
10e886df-2ac5-4e5a-bf2a-6a8d9ccc9d8b,RANKED_SOLO_5x5,IRON,IV,GolbRkqYBg63z729oqB-FhNSsjQBDuzKv4cc_UhjV4hQem5O,Millkill95,58,36,36,False,False,False,False,
5b9a7a45-ded8-4b5c-8479-51d5241bbc4d,RANKED_SOLO_5x5,IRON,IV,xT91sYHy4-bKzWF96Kz29UCf6MWPHwuA6Ld60CYgZzQKT7oX,TardStartler,12,28,50,False,False,False,False,
cf44027b-a44e-44c5-8d59-fccf75ebae99,RANKED_SOLO_5x5,IRON,IV,aIUxqwurP6lTHeKv6ox4zWDYDYcNd2sR_xQss9gwnXxkjqMJ,Twicciiee,54,1,9,False,False,False,False,
0d086d34-398f-49de-81ae-3d02ed33bfde,RANKED_SOLO_5x5,IRON,IV,lC0S_2neL7pCQOuH9Cou_yvivF95uhJ3KUKsilDgpckz3UjP,JSHAN37,28,98,129,False,False,False,False,
da08b048-f85d-4715-aff2-7819c4488e00,RANKED_SOLO_5x5,IRON,IV,MTwzebrOgBb_KqcVPJDriUChyN92KL_0AONaTcNJ1WRH0als,WolfsbaneMoon,39,45,73,False,False,False,False,
c5aec8c5-fd0b-438a-885c-b97d04c95987,RANKED_SOLO_5x5,IRON,IV,gABSPL8wbL85oZiqIgzvy6rv11apo5B6WsY1kBk7w6N-Y8vs,itachi4hokage 1,0,44,113,False,False,False,False,
cddd2afb-f601-4a57-a841-c68eecdc669d,RANKED_SOLO_5x5,IRON,IV,fHD60JRw-m87rmwIDxvZCbU6tcukNCp8dSySa6QKdWQriPHD,ParadoxDish,61,23,54,False,False,False,True,
dda52dee-213d-4832-9d3f-9b8254578806,RANKED_SOLO_5x5,IRON,IV,5CFczCLR5xbNHJYPKUw-_fhYxsXeQGV1eqSj_tcOkn7mZCHK,Divetisyou,96,63,56,False,False,False,False,
4a28bfd5-6825-4a74-80ca-dfea56d8d3ab,RANKED_SOLO_5x5,IRON,IV,v2x414OODV6CigOil7oSXbGoAx3rH1QUygKDr7xAZu3io1Au,TheTiger108,56,3,14,False,False,False,False,
3d42d232-c2ee-4159-bcc1-4e6f2f4c559c,RANKED_SOLO_5x5,IRON,IV,OGQrXusf_gsVgxOJM4V8dCM2qH3uIhxoq7VkgMDGw25i7-KX,AntonChigurh123,26,70,130,False,False,False,False,
78365e5c-5d7c-4011-a4a4-f416dbfafe15,RANKED_SOLO_5x5,IRON,IV,Yf9Jouz20ejvzL4LiGy14fA2xFwseTOPyzvgYBgj5wlmZET3,SucNuts,25,37,75,False,False,False,False,
d7096a9a-7887-4490-b3f6-fbf1b086d0bd,RANKED_SOLO_5x5,IRON,IV,hqdOepHzrVYyEjBQ1KnVA-0U5lQzOZKriHsK1PnOTosU7uaZ,IronFiveSupport,75,17,28,False,False,False,False,
3008e2fc-3f4c-4d1d-a851-40ed6f6b47a3,RANKED_SOLO_5x5,IRON,IV,vKGJgXFWcwOznsYAbvPbZPM0qDHJ3SoBtk34LJKGpDJBZ_rq,Seven7s3b3n7,100,15,23,False,False,False,True,"{'target': 2, 'wins': 1, 'losses': 0, 'progress': 'WNN'}"
3e73d84a-cfd2-44dd-a19f-2f7a0c1d8dcb,RANKED_SOLO_5x5,IRON,IV,QUuE4U50k9Zcj-QzkXZjG6M4Oi_lzI7ONklwdvmoMJBGvxHv,trodlog,48,34,63,False,False,False,False,
b55f63aa-e22d-4331-84ce-170279c0c31e,RANKED_SOLO_5x5,IRON,IV,FFO72HRGQsMYLkyHLPsrSiON2WyHX0-X3b_p4Gay-Texs0HM,Linkel,0,1,17,False,False,False,False,
d41ee502-2bd8-4a32-ae76-722d13ac0d03,RANKED_SOLO_5x5,IRON,IV,EVZWBmc4IsW5sEqEioIkBdYiMM3UlTouUKHIfndXYemyhD2K,Savagentle,0,265,366,False,False,False,False,
e4e6881d-5a66-4e4a-8a18-75f6fdac1be1,RANKED_SOLO_5x5,IRON,IV,KerEXjA0F0Ccst_9CpBP8RdaXnbAov1ZgKhwfRTKn3Y9NUgK,Razalith,16,5,21,False,False,False,False,
e33274b6-c893-4bcb-9e49-6d7c95931480,RANKED_SOLO_5x5,IRON,IV,e9kSq62kZCtzew4qTrqh2c--yPwx1ZU19R5rLBaks8LPIUes,SamueltheBEAST,0,39,131,True,False,False,False,
cc79ad7e-0b10-4578-95bc-91bb18841328,RANKED_SOLO_5x5,IRON,IV,IyzojEHVWrIcLwitBd98HVd-Bz4eydUPqoi1E16gmG1JH-TY,androroxx,52,15,20,False,False,False,False,
3f38032b-ade5-4c98-8cd3-b87bfdcdfbf8,RANKED_SOLO_5x5,IRON,IV,rAvKY2eIs5iFTFZnHq2IJAvUJ64hzShIOTMFVOuBbS6U8Szf,Alexium,40,3,10,False,False,False,False,
df6855c1-a270-4a64-a301-d1f8c5e330ab,RANKED_SOLO_5x5,IRON,IV,udM83p2E0TrRJRDk747P_faD3LAvtG4-XADqnGWFrr6mvXPU,zisfpak98,63,168,198,True,False,False,False,
5f6d0131-b12a-4b80-836f-2068baf4dadc,RANKED_SOLO_5x5,IRON,IV,msB_9rRg5-X8yPOMXxTn84y8cfFpSyHKX1qt99wFPc484SO8,I Bonnie I,88,2,9,False,False,False,False,
9f79a5dc-4122-4691-83b4-50789b9ee77b,RANKED_SOLO_5x5,IRON,IV,RDxNg45Roq98goSqegxtvaDkt65b-7oQSXno7ArvBQqfKoao,Trööd,40,23,34,False,False,False,False,
89dbe098-9ee2-405b-939a-6e61dbcfebea,RANKED_SOLO_5x5,IRON,IV,Vg4euBiXF7jcw0pakTHgnRoTNbPppQZLCOZmGMEF8FaDDI2V,WitlyLowCat,17,7,18,False,False,False,False,
b9f0f0de-0103-4c62-91a0-507bc97ab001,RANKED_SOLO_5x5,IRON,IV,eMN08CSTpMs4mVLtHNPbXLhkGRBh6uQaGTMrhlUjJuxF8Vl2,orastaton4,5,10,24,False,False,False,False,
cbec65a7-b839-49e9-8eef-ef274781651a,RANKED_SOLO_5x5,IRON,IV,t5MKEXyu3Qxr5U2n7GwtMuqei4Ht7tkpsFeC7qRQQwmlv2Xm,cuteblueguy2,39,3,14,False,False,False,False,
b930bf52-7853-4a6d-848b-c338048b0105,RANKED_SOLO_5x5,IRON,IV,L9gDltyKtnD-BzS2i914fW1Q3gtkHh8vXVhvNb35z2nt07rR,Gamerkelin,33,122,150,False,False,False,False,
e9588fd4-0833-4670-8985-53982a3b27ba,RANKED_SOLO_5x5,IRON,IV,QpY33EuUYuRjhdSQLj3BeTaGXjspk5PAnMvMz55nmuphOapQ,BootybBandit ,69,2,11,False,False,False,False,
16e0c34d-5b72-4ffd-a759-9eac4273022b,RANKED_SOLO_5x5,IRON,IV,bsQrSCVUuBy-iwFZEbMvcTOw624JUQi3Ks0pjMbMy6KXYxK7,CarluMagnus,0,247,294,False,False,False,False,
ec9f62ce-9a8f-45c4-af82-c1fbaa0583ad,RANKED_SOLO_5x5,IRON,IV,E-1OrBPRkRXzBLr4SiZIpHDvhUJpqsG3UaFuU95QuYXbfVtt,remii,0,0,11,False,False,False,False,
7f702238-5f45-4f2b-b4c7-8b999de36524,RANKED_SOLO_5x5,IRON,IV,J3A87gBgPEWRHHMvdO-HDl5b_HyVApYH1CvprMzwG7OVSiLo,IOMNIGODI,0,16,31,False,False,False,False,
ab70dd38-d9a9-400c-9d9b-c6cf7a3899ee,RANKED_SOLO_5x5,IRON,IV,p17q4rxPkHk6--CE5f4AnnTW_IwyuKAofh9-uHP3wpH47JIn,DrTryll,2,15,48,False,False,False,False,
e33beb6d-bc98-477c-91f7-eac7c7d46e74,RANKED_SOLO_5x5,IRON,IV,LzUHk_Ydic52ZuXNo01Sm1SKOuu0mcGkHUJHxNuAhOkX_K1A,SimplyKaji,31,2,10,False,False,False,False,
b30a1978-396a-41d6-a070-f757ee5778dd,RANKED_SOLO_5x5,IRON,IV,yvygpysjkyb9QjyAeKyV5jqjIDx_7CqRgkFUuQfNH7KGUEil,Rock Rock,86,2,9,False,False,False,False,
279a5042-8776-43cb-9259-6fc5d7b1f4d7,RANKED_SOLO_5x5,IRON,IV,HfXHqDBuYK8y2onZ-QjI5YH_92YXbzPd0eTZgbc9WzR9UNJd,pookstylez,17,1,14,False,False,False,False,
22d93e99-355b-4e5e-b18d-27d6e16fcc91,RANKED_SOLO_5x5,IRON,IV,RQfSEA7ZSF_jJi23sAeRztSm0JubFRNNdQgHsTEySdD7xVlU,5HMTrap,50,1,10,False,False,False,False,
5fb4ed78-1270-4933-acda-aa77dc6b166c,RANKED_SOLO_5x5,IRON,IV,08hXD_nuloywsxUbGiMb0dqCGpka3Hug2IblvL4-ch8LAlGt,Yah Cabbage,75,27,33,False,False,False,False,
ca214f0b-f9df-4908-b9bc-b2a5d86fdbd3,RANKED_SOLO_5x5,IRON,IV,5_WcCO5auS55Uit9zjihi5u9eq51ri4GdvdfUbhGzEOsaDtC,xZlyken ,73,3,13,False,False,False,False,
f5cfda3a-4371-4438-b4fb-e89893915a1b,RANKED_SOLO_5x5,IRON,IV,d-a7pEOXQEOSfu0orCGxzy20b5PdJ1e2VU3WixbSpigAbl04,Ineedielts7,16,42,59,False,False,False,False,
8651c822-0d22-4857-8c10-424bf80fa714,RANKED_SOLO_5x5,IRON,IV,kTkmN5VI10KeSzKnjya9foTN4jrcCHthj3XNo0Is-jYhUAja,chiguy34,75,19,46,False,False,False,False,
dc7ae2c4-bf4d-4605-9c75-f07710ff29f3,RANKED_SOLO_5x5,IRON,IV,LxYDlNm7Q0cGAB9eHFXdOuITcwHplCvPpxic4yCNOHbJbuxW,ezrewind12,47,9,14,False,False,False,False,
d9073f9c-debc-4dbe-b9b0-74e31db9cb14,RANKED_SOLO_5x5,IRON,IV,9iMYt4oiOt0TFz2UQrrJDcG22Zy8RX5jbb5Lz2Ova05iQIhF,Okboss0319,0,23,37,False,False,False,False,
893b32ba-8b17-4553-84a7-8edafa70be35,RANKED_SOLO_5x5,IRON,IV,_01FbtGO9D7QpKZYFvRO4hIf0ci_zB1zFUlt3LM2rhVOtfzH,NanSmasher420,17,26,47,False,False,False,False,
0921cb07-1f66-49b1-b667-c592db3f40c8,RANKED_SOLO_5x5,IRON,IV,eWCxho64sFo-jTqykvuZnxIucSAhgIE6eEfLtQDp2eiZ1KXs,rickC137d,0,54,85,False,False,False,False,
c791e445-b0f0-41c4-8709-0f5b8f2c5959,RANKED_SOLO_5x5,IRON,IV,ThFlDbFUVOyC2nF-LS6qhi63WcFZNfjQ_ymf2fqKdPRUjPPh,S70nes,35,86,93,False,False,False,False,
ca44d92d-0cba-4567-95eb-f94cd4f13efb,RANKED_SOLO_5x5,IRON,IV,xqFjfWdE6zBU1X9ZJEC324UVk06ravW11IWGAlIKi82BgoU4,Samline21,21,20,34,False,False,False,False,
35e18a83-ec15-43a1-ba78-91b42e5aeefb,RANKED_SOLO_5x5,IRON,IV,Z-Q0BO-5gpYHPd6WZ0wyVLyn5bb8UYEW-IzoOowjOdpaSIvU,WuHH,68,16,33,False,False,False,False,
afada569-8463-4173-828f-011befca4b31,RANKED_SOLO_5x5,IRON,IV,jtfMY-DxGO0UPYCydrAM-9IY9rv0p0DYrrmLHC0aIV7OkeFH,aliewarth,71,143,173,False,False,False,False,
e6e3f4fe-0f55-4d5d-a4a0-ac0128e9a4ef,RANKED_SOLO_5x5,IRON,IV,nPLc5AfTI2AzzWiLXjkc1JeBlI9cms6sC3rM_EkdE6FuJ30q,xSkyfaII,45,31,83,False,False,False,False,
1710ea49-9c73-4c41-b86d-0c95d54be30b,RANKED_SOLO_5x5,IRON,IV,y-xSy_6gq3AML--QTDo8vQZOzJc9bTrh2DxX1Ue4iHKAR91l,TarkeySucksALot,45,54,74,False,False,False,False,
3c2f8c72-48b6-47a6-b02f-e52325fdb203,RANKED_SOLO_5x5,IRON,IV,7JUKJv-zRHyXYqvsJevrkIv3JQlow4LP-lb6GJaA7HeW37UG,NongLek,0,13,24,False,False,False,False,
be28733b-b6d1-4943-b138-501747613ab3,RANKED_SOLO_5x5,IRON,IV,6StbbtSs5TitsG7N7k00pqR9JSUeOt8qB3BaVd1ITht6yBJd,deathhead123,0,15,28,False,False,False,False,
9d21e31b-bb97-4f86-9b5f-508a91776070,RANKED_SOLO_5x5,IRON,IV,VfiRgQeUxtTZlqF3coybf7kUZP7G4i-Lf5f_fm8FdXHl2-fK,Angelą,57,2,12,False,False,False,False,
181aa1b7-f1be-452c-89b2-c812ce875e9a,RANKED_SOLO_5x5,IRON,IV,6DqNpx6A8EAqg73_8nl88lV_P1rYeU_8gGp774FxIoMxp6K5,N E S V I,59,23,53,False,False,False,False,
dc144b61-3d12-402d-a850-5b89092236e4,RANKED_SOLO_5x5,IRON,IV,YuEa9giG24mV-a_G4mLJtDDA5V9byO1IBE-HmBg5o33aQdMF,MythAB,75,45,67,False,False,False,False,
b3a36c26-b86e-4f11-927c-ab550b484b54,RANKED_SOLO_5x5,IRON,IV,g_ssLFbbm2f09USIQCoiB-ztkDbMvCxXvtHmpuQ2HTZxCtKU,B100dthirst3r,4,30,74,False,False,False,False,
6ae63e40-1dfb-4a7c-b635-c1a08a357a77,RANKED_SOLO_5x5,IRON,IV,OTHXNNKbSbWIlab0hkFhRs-bNDjc0XBoe_BHLWZs2YIWiiZe,cvoid10,21,60,115,False,False,False,False,
3a50a233-deb2-41e6-aa5e-bcd1485800d1,RANKED_SOLO_5x5,IRON,IV,2NsPAL2ByFtmPt53JXul4O4T0jf6raw9K7rLvPE2Q-qKC6bJ,GetExccited,39,4,15,False,False,False,False,
86bbc9d0-774f-42eb-a2ce-bf8a7546f671,RANKED_SOLO_5x5,IRON,IV,BnXutgCjko0BS-c-npLuJMCSCR71c0hWRlfP99n0-pfhl_d2,ITripid,100,8,13,False,False,False,True,"{'target': 2, 'wins': 1, 'losses': 0, 'progress': 'WNN'}"
a26cb6d5-f777-4ec4-8455-645a4fface1d,RANKED_SOLO_5x5,IRON,IV,CjhLSHZR-wUOa2ga_wCb-yTcvmVrQtqMbNo-Nv5JoLWpLrEj,FAZETOFU2025,56,12,19,False,False,False,False,
e07d8e74-553f-4982-9de9-568f921c0d39,RANKED_SOLO_5x5,IRON,IV,xOpwqMq94PFkt0uMLREEJauLkYUe8ich3tjdaQj6HgNGLst1,your moms cooter,16,19,45,False,False,False,False,
44b8c249-a98f-4c5f-bca0-c9f4bfafc5da,RANKED_SOLO_5x5,IRON,IV,2l_UyFVGW5Sgqg556s67BQZN4bI6NUdxVxNZzA1WF6kmpkAb,Big Zack Snack,45,15,32,False,False,False,False,
9964eb50-6b6e-4348-acab-9d91b48b25fe,RANKED_SOLO_5x5,IRON,IV,6KjksSU6-pbK8JljLBz6mjisVuOiQwNmZFyS6r8CbqT3slJK,Tbroom,78,40,81,False,False,False,False,
f5c0e806-8f2d-4a3c-b29f-bb4f151f1b26,RANKED_SOLO_5x5,IRON,IV,HgyG-kBxFYlPJl9cQiWAcoxzhP7rDXyqwrLSefEygqEX9p_f,WillTheDominator,65,43,47,False,False,False,False,
2e3003a2-8a8b-49c6-8647-16e9d6418075,RANKED_SOLO_5x5,IRON,IV,OFLu3jJAADVvP-u9D5ObUICxzykgCCtzC4hhQno28qvgl7r-,glazed steel,77,2,11,False,False,False,False,
c2753c09-bcd7-4db4-b79f-19b4715061b8,RANKED_SOLO_5x5,IRON,IV,bfNjDCp0nc9JpvIEQtiqtyQqU5m3PSjNq6ERWLL8uFz3IFZl,DoodiePants69,96,2,9,False,False,False,False,
59eb3162-6051-42bb-a4b6-5d4fbf88329f,RANKED_SOLO_5x5,IRON,IV,_ObaLU67yPPZwVuDckRtJPsU4qLiRmNjroZNG01JWlJfGI9L,XxKENShir0,39,14,21,False,False,False,False,
535f15ea-a1bf-4eeb-a363-c2919975d054,RANKED_SOLO_5x5,IRON,IV,ns6WIkCMql6rYluE4GJLBgk6GWVR-J2xi2o7Maof8GaDEXiG,DamDaniel890,45,30,58,False,False,False,False,
0cea438a-0642-4e4b-93dc-6dd3ef7a8f7f,RANKED_SOLO_5x5,IRON,IV,RBO_Z5nWs-RvBWtbspM_5Ubavt4_NBXnUse6p4e7vrr9BGFU,Ayo8,3,79,126,False,False,False,False,
b9e37439-dc6c-47f4-8d7f-053f3901d7ff,RANKED_SOLO_5x5,IRON,IV,a14OC2jemcAdtP9Xkz8S5jTNYy2pu4a8UE2lL91wRtpHr9xM,SexyLittleGirl,34,2,15,False,False,False,False,
72fb7e5c-2cd3-4ca4-a6cc-e854bd5e7632,RANKED_SOLO_5x5,IRON,IV,zczkKQhQgm8KXQpIMprWLzP2QAIshcOxH1KhoTjgEnpFnII3,BruceXu520,77,57,76,False,False,False,False,
3dff6a8e-ac4d-44d6-b43c-4c3f22ed0dbc,RANKED_SOLO_5x5,IRON,IV,755anTu9gGpQype2ynatoQYuy2SG5bmvUZdUJzhx2unArPHS,iLynxHD,0,3,59,False,False,False,False,
68ee4134-64df-4f29-8ab8-17d4f6e376ac,RANKED_SOLO_5x5,IRON,IV,tRKKlgMwJwlJqsEC_qPBOyFmPZtiMQ810V_TLBvPJ01zdQX_,LadyLuck119,0,1,14,False,False,False,False,
9d21e31b-bb97-4f86-9b5f-508a91776070,RANKED_SOLO_5x5,IRON,IV,MTsJozA82BinCKsTSLzAktSujGYjNJridEnpHHGNp8qsKnXg,ultrachampion02,73,11,17,False,False,False,False,
09f4af7a-98db-4d0c-b2f2-e2fb6d5c902d,RANKED_SOLO_5x5,IRON,IV,quvFAhUnniX1b6VOmbCqZuf4IJwQ3gbg3WCHNkQ7aqiAj_s6,Pamonso,54,31,77,False,False,False,False,
1ad0cf18-bcce-40d4-ade8-c9cb8f238bc1,RANKED_SOLO_5x5,IRON,IV,fNsGzxqSnBVXLVgiMcXuLUsw-7p_TV3MT3AOGkZ7HxBhufOo,Sifu7,35,2,10,False,False,False,False,
eb4d6b63-1aa3-48aa-8179-dc9895a6bfa0,RANKED_SOLO_5x5,IRON,IV,EWE9lw8AX4h1i2QG4Ja9MLJjkrOipl2OtclqQi8aphHf8nI1,KingDeathknight,64,11,24,False,False,False,False,
5e5081a6-fc57-4e6d-a091-aecb8d02cc63,RANKED_SOLO_5x5,IRON,IV,3oc0rDNw1Z9P20-BExOLL1RESmI9TjxG2Q7RU11wgkmK9XIr,SDP,41,147,217,False,False,False,False,
5873cc98-68a2-476f-926a-da20b814f9d7,RANKED_SOLO_5x5,IRON,IV,06h8XQkkgTaienwx8WN_7bCqKrVXAEIFr6MQyCjO4VoemWbp,funnyKID8217,0,69,81,False,False,False,False,
fba17e2a-3bd9-40ef-b20d-f3dbfc6f8a74,RANKED_SOLO_5x5,IRON,IV,Dy5oWv25rsJcJJyaTz-kvU5R2LKuCSYusl6bP8OhF2Ye6L_Q,ShrewdGC,50,17,22,False,False,False,False,
44c456fb-8f80-42d9-9eb5-9ad00f8d45d2,RANKED_SOLO_5x5,IRON,IV,mfN3QIVau8r02a9x2Q5n48XH8rWFPbX2kbBlQ20GVeYyXSYf,KentaBlade,19,10,32,False,False,False,False,
87d04edb-344d-4730-a933-f24f75a73722,RANKED_SOLO_5x5,IRON,IV,yyo0qJ24PuBSxMbvebGNEQ9qxEdJz4TBuseUB9yEXqcG-7Ah,Uchiha AShui,0,0,13,False,False,False,False,
506ebbcd-6b63-4515-8637-6fe0e17e0674,RANKED_SOLO_5x5,IRON,IV,-JzyViuT-p8mhh7PycvaJ1Pdajb-fnn8GPsm3IJ1ElWTzOiK,Birdsaretoxic2,100,29,75,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'WLN'}"
38b241fc-1a4a-42c2-91cb-8009c698a7d8,RANKED_SOLO_5x5,IRON,IV,oQDvzGyJYO8OjxTzba8Trd1z0DOXjY2VreiNNL9OUTYxGtZl,Spreitz,100,5,11,False,False,False,False,"{'target': 2, 'wins': 1, 'losses': 0, 'progress': 'WNN'}"
ea2dba55-c463-4f2d-b9bc-310f577851de,RANKED_SOLO_5x5,IRON,IV,uGmCvxKETfSLJUwhfEtXZETCcoFEBrp1XtB7HrseJsUNKo52,Samura1Jack,56,39,40,False,False,False,False,
754a8101-d32b-4a22-9087-c1dd0912d13d,RANKED_SOLO_5x5,IRON,IV,dBDplmV0hHnTaB_UkKPfwHmuLMr6OvVMA92hc_oSMDHYBJP9,hopeXhope,0,78,123,False,False,False,False,
b3dd0212-0ce7-40db-be7d-8fc83de774ba,RANKED_SOLO_5x5,IRON,IV,ESDQAatw9D6PkOFk6kELuFEK5qm_LcmEfjv5i1G3_7aw2IFa,TBNRoverkill,3,132,191,False,False,False,False,
9c6310b1-7916-45ec-ad98-c3d6cc79b52e,RANKED_SOLO_5x5,IRON,IV,eCjROgx1amd4x_14tKoWaLNZfvlSzHB1MXYwVe9is8vbina3,regraDD,0,0,10,False,False,False,False,
be41c7eb-b12d-4015-a2bb-12a73c428c53,RANKED_SOLO_5x5,IRON,IV,x3f7wQAZHbHfBe67jiBRG4exlkT2WHclLSr6lSbzeyIpluy4,tunafishlarry,54,86,106,False,False,False,False,
e14a4f7a-1451-44be-b3f1-1679c3086b80,RANKED_SOLO_5x5,IRON,IV,9MxpkMszmNGDq5rPCGcAN_shTY0nl4kd6y-lZPUGmtphb5er,ummmdotdotdot,0,200,243,False,False,False,False,
4c7c362d-a589-416d-80ba-5d404d745c28,RANKED_SOLO_5x5,IRON,IV,LhsRx_tioFAzwyytiAwLqBI-saaovKVUWtk6yPu_O8HNrd2C,GuyAssassin,4,64,81,False,False,False,False,
2ee28856-ad12-4c34-b57f-5b18947e59c5,RANKED_SOLO_5x5,IRON,IV,R_68pphIcVO-kzj-cdgHxPyR2kwXi4qsYVEJBjjCDVqC7cHW,AwokenJev24,4,12,31,False,False,False,False,
0feb0c6d-8cf5-436b-a22a-6b317f95a190,RANKED_SOLO_5x5,IRON,IV,114aXWFKkXjn9thuFEzYKTsc6Pz7eQlTqP86NXuJjDCNWjxg,I Love DBOE,8,12,33,False,False,False,False,
29bbfa57-1324-4e7d-9cdb-18b5b3773ec6,RANKED_SOLO_5x5,IRON,IV,_pztzp8AvjwwkU4zTtuF8h9pieV7zPEfUFRCQHo0N9ZabS4x,EmariWynn,85,2,10,False,False,False,False,
ee5172f4-d7a9-4882-893f-7be1fac2fb5f,RANKED_SOLO_5x5,IRON,IV,OxBqIQlVvoI0of-DfdbrKt0cDijcwqjAeGIpWyA9cZJNO7EI,ShiriMatsu,0,0,11,False,False,False,False,
499d3e29-83d2-453a-8c64-520dc474c2e4,RANKED_SOLO_5x5,IRON,IV,c6TOdO7Si1JcG1tF-jHnv9MDstkju_eyhn8KRQnK-bDpwxH9,UgglyPuff,100,45,76,True,False,False,False,"{'target': 2, 'wins': 1, 'losses': 1, 'progress': 'WLN'}"
e46dfa84-b9f3-4861-94af-dd7965b02838,RANKED_SOLO_5x5,IRON,IV,_lhleE9HENAgm_Plc9QrOkOh5mbpfchcPZXryYqzMtEFBVDN,pretzelmania,0,0,10,False,False,False,False,
0c686e41-be98-4315-bca5-e4b4f03c73a9,RANKED_SOLO_5x5,IRON,IV,Hbao1-e_k3NJD2VfHE6P166AocB5ogNBverZA0pOYzLHljUb,JatzWithLimitz,52,14,20,False,False,False,False,
f3c013c0-94ed-4031-8c3c-4031546cb20c,RANKED_SOLO_5x5,IRON,IV,IoscMc7ePikreJoQPq7bIAQrcjS2IZnookHZCkvXdMfNv-TI,Pure Mischief,48,7,19,False,False,False,False,
