,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId
0,3,7,133279,1.59571E+12,111679,0,FALSE,0,ss5zS6LtyMC4u5bs2sXClUfnGvKGzBuZi_ux_chm9RNVm3M
1,11,7,36764,1.60186E+12,15164,0,TRUE,0,hAIhcHHlAHgYN3HYMiPUpYIQD4NzyUBCCNfit37sEQzKoLM
2,16,5,724032,1.60343E+12,702432,0,TRUE,2,Xaf9gxaJ8t4JiVuwCXQsgiSihmoptwGqOv0PHh80zIuPrCE
3,420,2,4477,1.59658E+12,2677,1523,TRUE,0,goYft0QzATXfa36vW-DVlz8axBI7_4U4JJQFRQn2cgB0Ah6e
4,497,7,200343,1.60308E+12,178743,0,TRUE,0,oKr1mFNkwzkv4ma3EY0GAKddlnYZ4vum0kLsZgZwVgga2WyL
5,122,7,62130,1.58329E+12,40530,0,FALSE,0,xxrKPWsxbCWdGDqaYadYs8KMYdEd8t9SZrQytXiHf7Rf_To
6,86,5,38048,1.60234E+12,16448,0,TRUE,0,dp19mFmsFl-HkipzbFxci_4K0R_9tzi7VzdFoCmgkKLCfk-t
7,21,4,14434,1.57195E+12,1834,7166,FALSE,0,BMiRwwRXCtpzDKyyoSiWSEG778u2B-nq8kcjvL6ZBep4cSWx
8,111,7,109384,1.60015E+12,87784,0,FALSE,0,_cBBLE_42dx68bJVqZ5qe-USnM7F8wR67dzvaP97F-yXJj0
9,236,7,175437,1.59997E+12,153837,0,TRUE,0,pyBd3KXuDIaNmQb6kcZbTZgyY4CYEbARR-6M6mBMx2k_gmg
10,61,6,64743,1.60346E+12,43143,0,TRUE,0,KBpULFwSBIoE_CJ8n0ERiJ3P_VxmqfahDWEh2sjAen2NObWV
11,29,3,10319,1.60012E+12,4319,2281,FALSE,0,t5c4TGutEIlZN1wi9xSdhKWzLRCJeFq4Ypyxj-TUi9jGDRcc
12,21,7,169904,1.60347E+12,148304,0,TRUE,0,ujsRUkw_Y6ns3afCy5Ug9o1oBqeWVJlR8fJPIecJ8vmLFck
13,222,5,153003,1.59522E+12,131403,0,FALSE,0,3SRJKmeA_jPxsjcR3bpehVN-QuNm9C0iBIIYnGluYpt833Y
14,67,6,140347,1.59825E+12,118747,0,TRUE,3,0iSBDdButyD64AcDOD145fXdvK6MHddNnTIk0PHDLMnoNSU
15,22,5,47531,1.60279E+12,25931,0,TRUE,1,1G24IKGI859pV2rndLfPlJLlpSkrVVTowbsWOJ2ISyvMrByr
16,202,6,94857,1.60347E+12,73257,0,TRUE,2,v1GLLA2l2O42Zney1MhBv00NHVdO1Z362XjB0uyPF9GlHWE
17,91,5,53836,1.53801E+12,32236,0,FALSE,2,bXgSO-gnnDACfo2E1iZPKSmKZQG0MSpbJPQSbcGnVugHVGU
18,222,7,167915,1.58322E+12,146315,0,FALSE,0,QBHS2b2WOC0kS6qb26YURmo_oAx5hDM3yP7CBWiUk7g2UhI
19,21,6,113074,1.59641E+12,91474,0,TRUE,0,vm5WElWri0ZNU59Lo98mGrucUGs1mO5YKi_xbQXsF7LQNO83
20,161,7,183957,1.60309E+12,162357,0,TRUE,0,LR0xxQp2Pz48Xu8Gn9MDxoxyzS6lX33ZgLUK78FbUqlmNoI
21,23,3,6434,1.60154E+12,434,6166,TRUE,0,Sg24BMnsk5DmZZbh6L8qN1rcyJTREZH0SB29CNQuB-3LZbzj
22,27,2,3883,1.59769E+12,2083,2117,FALSE,0,HaQBVDzbkN4RyvlPGDQGmhavwL5B7Mgcf-b02iHhBvW0cvPz
23,131,3,12337,1.5935E+12,6337,263,TRUE,0,eU4PjC-huwePa8NMugzSXgWCYZILvRCgu1nwZsKKBaYZVAXa
24,245,5,103623,1.60213E+12,82023,0,TRUE,1,4uRrFesiYo5l00u0So0F16MuVmg8zliTLIbepJKm19FbL-Nh
25,266,7,53354,1.60343E+12,31754,0,TRUE,0,rZX52qoQx3dw3ScxkmjJQnmeWYtnFe2TO5hYgIYb6v8aiGrB
26,51,6,194829,1.60204E+12,173229,0,TRUE,0,hVQveeGhpFDn04PP6as8DGhyoS-kLP5C-Tg5FKmZnK0gTxrj
27,99,7,273111,1.60323E+12,251511,0,TRUE,0,qHIAmKIlxYsErtbM4rD_L4VNGcXMT_rcqI-pgYYc0U0YeyE
28,268,5,33369,1.60225E+12,11769,0,TRUE,1,A_rrHjtMM5Dg5rD-MoO0PYHK5Eqb7kCfVq7GhMiB750CvKI
29,34,5,41848,1.60153E+12,20248,0,TRUE,1,zhj-OS87RxU_DZWisTrTNINJJtQUc-fG6aY3LtVt6UAS03A
30,24,6,25546,1.59177E+12,3946,0,TRUE,0,TZvRo8v8Id4NNznZsbXshvjrmkeMPh2AC3ubvM-UVN37i7A
31,133,7,285024,1.60145E+12,263424,0,TRUE,0,ojSQPcL1WFZ7boUE8sZiZ0tl-CE5a3I-_fglc3z3ixsFFULQ
32,254,6,57531,1.57706E+12,35931,0,FALSE,0,F5GyXpZ_8Tp1dgSF6C2bXC0UMGXB8Mp-fXwFLdLESBNgtCk
33,84,5,27739,1.601E+12,6139,0,TRUE,2,K0vkLMGua89TqItoHDgZHrCfIqdRZPmq7s2GM7QV-eVHw9X1
34,21,6,118529,1.60351E+12,96929,0,TRUE,2,qPnLaX5jEGr3bCkN6NTw1NDHaELdC8rRxl3ZfWYIvVhTRdn2
35,114,6,110171,1.60135E+12,88571,0,TRUE,0,r3JtHp4m4JOslUNhaUDnNm64_aKGWmSUciXv1b5Ru8nPgYg
36,45,7,111072,1.60351E+12,89472,0,TRUE,0,Xm-f4Yy9vkn2haDgAmhc24EGPnX3Xm59sM9IVS0Ad0un6cw
37,119,7,114381,1.60352E+12,92781,0,TRUE,0,yBrPHRUhL5_iGssc-6lrD9XXUsWrs20sWQmbYF-TJttPo20
38,516,5,28297,1.59004E+12,6697,0,TRUE,0,LnN9-n6oAklB8MsrvVt_ZBobgWnEirC-YRqUo7GkR3dYDU2b
39,202,4,12600,1.56932E+12,0,9000,FALSE,0,oUSC_IlvUQ_ErEW8A_8L8lWrjfhnMR_H1CP3I3YuheYfnSAv
40,17,2,5938,1.59714E+12,4138,62,TRUE,0,ZVq9sEk6R8FrAEGR-o8pZL2eizQgVvef5l4LWW7gyTZ5WwQ
41,245,7,62864,1.60331E+12,41264,0,TRUE,0,IBaBpt7KpDdaCmqG6SwvbKLsqV1LUolj_4TWlSH-tkntoyE
42,412,3,9471,1.5922E+12,3471,3129,FALSE,0,gpLBp9-e-cJcBkUbFXM4NykBDPDDlKjZlcyw2uzG_e23byg
43,86,6,125704,1.59996E+12,104104,0,TRUE,0,HF-ECuTzVGTbjkdkE9Rui1_urN9-jdFqRnBcyDABsHh4mZQ
44,50,7,96171,1.58071E+12,74571,0,FALSE,0,f18w0JptifCb4KlwVx8VJttb2sWkUXHbktbZxB-gMco1K9E
45,67,4,13540,1.56576E+12,940,8060,FALSE,0,rjBdXxrTG4JUCLMYlXlLZtkiq1x0_wHcetkEIMU88Z9n2nA
46,103,6,98908,1.60176E+12,77308,0,TRUE,1,cc0dkv4E2lbyJmEnu1hwiC2XcbLuNMYqi-thUOLjf726JCZe
47,555,7,182612,1.60352E+12,161012,0,TRUE,0,9AfQ58xBtZGTk3EsGjP8XS33M8UXyLSF2_zKnDtmZjEvtVm6
48,51,6,60833,1.58901E+12,39233,0,TRUE,1,a4RCdJj_MOkPa6Gy8LF877PG3ZgAgbGVvaMiXUCDfrVzMsQ
49,36,5,45677,1.59694E+12,24077,0,FALSE,1,-27iSdH_Ol-NtcxBmbiDEVAxk0Tj6UKqAavtv-jvDyx9C2g
50,101,7,62905,1.59972E+12,41305,0,TRUE,0,ZmBiMPefHKBPlAknSUpU2SomU7Q0fTQ-9ycQ22Y4F0IoKv4
51,22,6,154283,1.60352E+12,132683,0,TRUE,0,eq-9GrSOLPx7z7UcaMhcGaIKEhijssMR3n8s5IqhYxFR48A
52,76,4,16531,1.59985E+12,3931,5069,TRUE,0,LvL4eP5slkEnViAAGn-sw0u8AaEimOqscZGhLobzbJMeQeo
53,412,5,23938,1.58968E+12,2338,0,FALSE,1,XxURhebVSMVZ9b79lTp00Hdgo6mmGhIvW-IvXYWyElDSoF8
54,254,3,7455,1.59222E+12,1455,5145,TRUE,0,dNIyWgrkJW2HxAvEbHe6dBJndY_LYVGHSeVYwYkpYZWoItUm
55,84,3,8951,1.5836E+12,2951,3649,TRUE,0,jIZ9taLXVhWrgsjoU6TtVz9vBKMzaLw7IxujrYbRaa353jka
56,28,7,124709,1.60184E+12,103109,0,TRUE,0,fEWNojupjeygjOSiAO4wLtcUcqiERctsp_2nB3Fug5AhjR8P
57,86,3,7129,1.5947E+12,1129,5471,TRUE,0,z7hzqkTPMyOTW8DXPiCpK2-U3CxwXjv-U8PnLFOBC3OJWlyY
58,53,5,27364,1.60299E+12,5764,0,TRUE,0,HAE6esL4Q9uGSFXUV_GmN6gu9thRoAkPG2K1uChc3UtDZEVZ
59,235,4,18207,1.60298E+12,5607,3393,TRUE,0,Jtbhmx1iT5hvNhunU3WNMMgfPPYH2u3y2Nlj63lYpcz5dxaD
60,876,4,14576,1.59689E+12,1976,7024,TRUE,0,dqdRlqB2xTNUyzu__2M_M1-mTW65vcvr-K3llJrX7BiJzvxO
61,21,5,61234,1.60151E+12,39634,0,FALSE,2,QpkULCzqR0QII72pY81bYeoYEvL-6sN_25lDAFYS1isi6-8
62,498,4,16189,1.59424E+12,3589,5411,TRUE,0,djQDcjAjyJulOVOack_IJ9QipZIgM-c8DURqB2NDS2s9tjw_
63,89,7,398965,1.59647E+12,377365,0,TRUE,0,I9NrgazpyS3AH7HuBPjWbMJTwXcPkMlFt6GHvuqA_SbPmLE
64,53,6,40789,1.59556E+12,19189,0,TRUE,2,mrIiI3AFO7NkTxddC1c6nOEV0rXtfqtWswaFbXGAuVLK3ms
65,22,6,59700,1.60236E+12,38100,0,TRUE,0,s84UWqRSppHVpHsGoXoabZNbTNasoA5vervoMnKdzrLcbEs
66,25,7,129599,1.60307E+12,107999,0,TRUE,0,VghpLhuR0tJHGv-Y-NVG1UZUbVyrBSlLhKCgnJ-ipbMyP-4
67,23,5,21684,1.58252E+12,84,0,TRUE,0,wd2TST4PNds4PzL1VYY6V1NnWZOcoL26Z7L4Bw8FIbm1mM4S
68,105,7,189454,1.60351E+12,167854,0,TRUE,0,DnWXe-QZ4b3V7GHV1NIrwKAraysRyvuXigK5lwWwADF7uEY8
69,223,7,109502,1.57298E+12,87902,0,FALSE,0,z5KQMET55VegZvnfxQkHD8fwoEggsWJ75pFTnfwclk-NoHw
70,412,6,39111,1.58344E+12,17511,0,TRUE,3,9LQrXUNZhPeDAAE5pg1-GZNQmWhf-8LffS2RN2AYG9my-M4
71,99,7,215731,1.60305E+12,194131,0,TRUE,0,j-qBNMd80AgYoRQ9ROsFNZZP_CTKjxsHrvlJOOYwo5A0F0c
72,50,7,127977,1.60351E+12,106377,0,TRUE,0,OIac8ra50yBDizMZGF3pr9v3V4f84ptOXcQkSpJUFOBoG_0r
73,35,7,258684,1.59235E+12,237084,0,FALSE,0,RagZwzvYhEhYbvBWZb3gAaRhF5MWXnNLAxDaMZ8l500NYec
74,105,6,107901,1.60353E+12,86301,0,FALSE,1,nibd7EHz7nO9ej8RIXbISi8e1w7oj7TQpMmY-EZfN9k7ufw
75,19,7,148603,1.59432E+12,127003,0,TRUE,0,SaUqB0oIDkHXVvT6azl2-JS3ViJx6Jbgjufh0fDg6WICvL8
76,86,5,41680,1.60246E+12,20080,0,FALSE,0,yr_QeUWvwH2Ojgl7bk614dgiaMoAv6x5nRpnYBYwMcEIx4Mh
77,99,6,42720,1.6027E+12,21120,0,FALSE,0,xkPRUeY5RXIypJ3IPLmOOjz4ZfG01hWwjd9VIvhdwRq3OUw
78,64,2,4823,1.57347E+12,3023,1177,FALSE,0,Bn1roAfex-8UZyLA84wQIOf_nvSErRJzcRsQlv2Vh1o4fz3W
79,64,1,1696,1.58374E+12,1696,104,TRUE,0,mPkwgmctX1PHR4EkHSppxgL5rRUE4nfStpZNSrNP9JVK06sC
80,99,5,37862,1.60347E+12,16262,0,TRUE,1,pdoNNJ1KA-2nQodolFlIBR0Lzp-HEn9-La5MdCtbKF8JMur2
81,99,7,101122,1.60347E+12,79522,0,TRUE,0,C-V5BWCpxpruTxtqz_yBkkqa7OsIZLlsuCfvptsPYrVryxAV
82,75,5,81204,1.60071E+12,59604,0,TRUE,1,cgZiznp8DKFOhIOAM-fkdLLVhW4lLZToESG4xurokBur8mwx
83,17,7,172228,1.59048E+12,150628,0,TRUE,0,Rz6Q3HSElOZ8hgQQVNg1YJeg9Q-7NgKVT-AZuzKuQ65-hAc
84,103,5,40128,1.60325E+12,18528,0,TRUE,0,pt2bIwwiEzcnPewFWQ33B7t4sCNEyBYGWBNVZDKbFqM-X4s
85,103,5,26133,1.59831E+12,4533,0,TRUE,0,V0onnY9XQHTP5lMV-H_TdPu6a2QGve4ZB1z3ghjP342VMDJn
86,17,6,68306,1.60153E+12,46706,0,TRUE,0,ZAxFGPgJ_Vb3CW6bCrGeXgpa-bqsqe-xGUELkFkrmRMnJTW8
87,50,6,89322,1.60351E+12,67722,0,TRUE,3,_FlTynH1IsRPMoZ2lR38UQFB1j1ba5BCE-hMIU77mK3S96Bc
88,17,5,30786,1.59384E+12,9186,0,TRUE,0,jDdaT3uakKABPgxLwhb75p-l1dcW_eVDEX18xvskPTFzZgk
89,238,5,23788,1.60213E+12,2188,0,TRUE,0,3rMCUN7EZLGAc45bwQCBJ-g9v7tiKBgcxOc-2n8w4m7CQMoY
90,64,7,77448,1.60116E+12,55848,0,TRUE,0,fUux2-9JkjjKbD_FrLKCNzxUafQsNJG_RQAVZ5gKnKtKaJQ
91,119,6,111196,1.59798E+12,89596,0,TRUE,1,RBE8m9SgWOcyGxjesx6-13FE1Qs6kEAdmVuFikow5DauPW4i
92,51,6,149650,1.60022E+12,128050,0,TRUE,3,ZtZAgzCGscPMSbAgv8pdVUCr9J2krOywPa3PfVczjezGjfM5
93,254,5,152353,1.59035E+12,130753,0,FALSE,2,XLVhgruOgl52tZo3xCn6o8zhQIOF-m6oY_cg5y1-lrtG1lc
94,32,7,144960,1.58729E+12,123360,0,TRUE,0,zx0cFrod1ut6WE85BWH-unPxoOZ7RNawSNMNtA36G2CGVb0
95,121,7,109137,1.59926E+12,87537,0,TRUE,0,yMC16IGnMGhZrwSr-4ah81QUo5odLUo0So1n1-Tqf30kkPg
96,141,5,92786,1.58753E+12,71186,0,TRUE,2,XXqZh-QmrPPxwtXOmsjcz3iXBLBgwOh4CclnNTFlzMTZi28
97,35,6,56346,1.60304E+12,34746,0,TRUE,0,MxUj0-syLY0A1QAZ6LFj1mO9e912fbZFGD0KqI7Yzm5HzfNT
98,15,5,22840,1.60324E+12,1240,0,TRUE,0,MmmriHTsRE5dzeyXjvwlwTXq1NEk-veFs9A7Cvi_RGBHs20
99,142,6,96369,1.59054E+12,74769,0,FALSE,0,TCxJ-EwIJK7_UWX_zoMloStGMCCOoO1ZhsIBC4GSBdaV8K0
100,105,6,100491,1.5896E+12,78891,0,TRUE,0,E3-4qRvgd0mf0fGoYBTyWf1oSdl2lGjTljEnNnHSLTikYGo
101,22,6,119759,1.60203E+12,98159,0,TRUE,2,VLSCcDEQa1ZqsS7NJn8fycApNRNdkFulXWopTCqqKzdGFzU
102,267,6,52059,1.60158E+12,30459,0,TRUE,0,CfdMEzMfC_CU4PuY4uevcC0El70_oYBtxhPxxxpqXutyWkgr
103,101,2,3762,1.59168E+12,1962,2238,TRUE,0,oF9nwZYfPXUp1Qh5QQiqp-PQ4Qu8kjsC4hcMO7Eu6tfH6g9k
104,157,5,94840,1.58557E+12,73240,0,TRUE,2,QkIscSiL0JL4v1JyY3eIFOu20Be7crIs9YM7kNBEZeDgGnA
105,516,6,74268,1.60083E+12,52668,0,TRUE,2,ehS2QmH1Tw5V4WRU7N1cRAx1T1Vh_hs9LrSqm2sAiQOYevEE
106,57,7,76421,1.59503E+12,54821,0,FALSE,0,dq6QUS8tUk_WFcnChMHU59BJpd2iAVIoV0q2dpw6AlYVMHlP
107,157,7,359939,1.60325E+12,338339,0,TRUE,0,B946YNgvXrJG-ADlU3QiKPV2IMJ0acRRwuVj0EZV8kz5bvY
108,21,6,63351,1.59531E+12,41751,0,TRUE,0,s-QaN90gDTnm5WytVF-NAXoiA4kaHx7_zvYuSv5ypmZ4wonQ
109,1,4,19129,1.59379E+12,6529,2471,TRUE,0,rJ3ytOlCsIAUXR1gQLWve8w9ZySDin5jOAsulSYGyihnGbXp
110,83,5,260833,1.60312E+12,239233,0,TRUE,2,dLA5ha5FieyncC6W2WFhbfGpvDIfT97eotJ5RNB8yziEpdCx
111,7,2,3255,1.5986E+12,1455,2745,FALSE,0,C_RIFrUA2wi1hiIS44pV4R3R1BqQ-1NvGl9eyVlmEf3S9QzE
112,238,4,15080,1.59833E+12,2480,6520,TRUE,0,x1gPK3GrYUBtl5lfIVdK_4ulqGRwfn9Z1YPfaEmINVMmDmP_
113,30,2,4217,1.58432E+12,2417,1783,TRUE,0,#NAME?
114,202,7,834110,1.60283E+12,812510,0,TRUE,0,GIl52ARzzD5XbG9Fgvwiy2sL_adCLyTssqktPLKYKFWeEYc
115,51,2,3864,1.50248E+12,2064,2136,FALSE,0,dhGkyA1r3G0Cldzbm15T5DIyYZ97_Xe27YEEJVZqfQr91AM
116,141,7,93845,1.6022E+12,72245,0,TRUE,0,vJIPnBaFoFT6lOFWLN5102MC58PA1KdgllH-H5qAmFalJ7E
117,33,2,3635,1.58831E+12,1835,2365,TRUE,0,tqMOdrUlk9vRFni_mDU1Q5klQK9OpMlNbZlNIN5Mo8rU_Lli
118,35,2,5083,1.59842E+12,3283,917,FALSE,0,l6nWs1-fGzmV8uZzfHTEFyDT1UpmHw8fJfBHeYJesBma4I8B
119,498,7,266354,1.60348E+12,244754,0,TRUE,0,Vo0mMrAkWDalgCkEv2d7eeK87_xk1-fjQmI6teF40QkxhGA
120,875,7,106662,1.60281E+12,85062,0,TRUE,0,025VgQu0kNwn2PsNsKsJ6EOvt-aCIhSSWkrOuGkxRMaiiYMM
121,235,4,17279,1.6035E+12,4679,4321,TRUE,0,xYNC8kAdA5LaQzmp29sFPgTTRQA5uEjslW1_9CWgyyo_kuSO
122,122,7,113805,1.60342E+12,92205,0,TRUE,0,zHEbUUDNuUTZhHBkKfjt50hLxjzEfkwnFKdonY6UC7ydniKE
123,222,7,522265,1.60296E+12,500665,0,TRUE,0,ekpNf24gb-yV8KBtq0s2xma13cnSu1bEhEVjhFjJuUQqtbg
124,106,7,300026,1.60351E+12,278426,0,TRUE,0,kFrgUyZMdQBsu1LoYlOsTeZN_7ooyx5hJigzJ19lx1w4oyU
125,86,2,2626,1.60202E+12,826,3374,FALSE,0,51oHdGYL9n25a0mLvzWNdKiX9JcZk7CvjGcgDIM6XBdkILL4
126,157,7,87706,1.60245E+12,66106,0,TRUE,0,MIXRz3xMj3JntsqmwifkdChq5WuX2R_yKy6lULbcDvLYMZs
127,24,5,22491,1.58898E+12,891,0,FALSE,0,EN7LOOKvOoPb0s6tF2svQMer1yxncuTF7_ZxY8bDevwi41o
128,17,7,402729,1.58992E+12,381129,0,FALSE,0,GxuXJcAF9z1I_SM4Ck0urLSl2ILPlzN_yWzYZEPHe9_XBSI
129,111,6,69591,1.59697E+12,47991,0,TRUE,0,gvDiPdV3UCq-4tb58WjsYEOLr7faZXwPilTNxe-Wfk1cqHBk
130,86,7,242295,1.59563E+12,220695,0,TRUE,0,QI_PWAqzWqD6P7R_Q3bWl6mnMxFgQdioW8Jfw4NxiLlqtmY
131,121,3,8836,1.58701E+12,2836,3764,TRUE,0,WMcF6oBd9Wngw8GlBzcsixFoacJKRnzD3MgXgc9zpM10YQwn
132,161,5,47615,1.60308E+12,26015,0,TRUE,1,fIY0NwwBmf19lU49sKNWMH6C8TDfaLiBidFf1uyF9rU1ZnSk
133,3,6,79667,1.60239E+12,58067,0,TRUE,0,SpNER6g4-IVGEZLWqt739hPAfKDJulm8aa6BZ8vPjBuf_Us
134,143,7,245268,1.6017E+12,223668,0,TRUE,0,nU2kdafJqsmxLwL-b5x6BseNwFKKDQAKPSnPgxVy49cmh_0
135,22,6,72653,1.60265E+12,51053,0,TRUE,0,tjfYQ-NxShsTJnHdnCMsrM8BOZdmtkeCHLYih395mqDi5EM
136,31,5,22501,1.56979E+12,901,0,FALSE,0,Mm8NQNSxi3ng48Bv7wQ3p2HstuxRXaJE93ac6z8yPebHNHwP
137,157,6,58672,1.60334E+12,37072,0,TRUE,0,Z1xHtsCSCAAfk0LGHR1yvqu9BhWwh-I3VAuRqEMGj8z1EugV
138,99,7,249121,1.60311E+12,227521,0,TRUE,0,oy9am19YwSBqD38BO6MLAZFecs3AdG_uz9siuk5ucT-Li-8
139,31,6,346541,1.60353E+12,324941,0,TRUE,1,L3-oM39m9oTsDh_vm7vwmaNk6rkgbsLWTJWRlc8h_eVrrzs
140,69,2,4491,1.58164E+12,2691,1509,TRUE,0,aa8PXKmpk9GZxirmegpO82mzZWXoQzREZC6-cYz64RX5955f
141,98,7,186022,1.59674E+12,164422,0,FALSE,0,K-1akTsxspG7dNJ_DhFNKGMVDbGb2cEtpgWqyEa5BLSoDW0
142,39,5,48319,1.52434E+12,26719,0,FALSE,2,Zd1XsksHZ9-VnDUhaEJ48UfDtMcp-SYIaeBGZDpWFNDSj_A
143,99,4,21002,1.60185E+12,8402,598,TRUE,0,c-yTVzyzMEg3m5jy-R30eGWBh049T7q_I4IUUTq3YvPBfhQI
144,134,6,51142,1.5884E+12,29542,0,TRUE,0,7SUP54oDPUbY-XU5OtZqkUZNvoBQ95C3CAlWv1AMidNK_JA
145,154,6,120501,1.60066E+12,98901,0,TRUE,2,_fVxqt8mXpALL6WMthSDIDU6iCofAPuq7TqIphNFDW1oESs
146,89,6,63905,1.60336E+12,42305,0,TRUE,2,OPOzBMRrM5IOADl4ZWzrq_z5NG2mPwQbKBsAwAO9y83jSvA
147,112,5,43340,1.58676E+12,21740,0,TRUE,1,t2rpBcfi02QF3iujR5FU_Esr_p4lyeSTW0iNWWSjeT9pm4RX
148,107,7,529020,1.60243E+12,507420,0,TRUE,0,_eSdtkDcdT4SLt6g4ARctH249ReIJ-AGQMgZOH9AVIx8JNQ
149,23,7,102694,1.57905E+12,81094,0,FALSE,0,vwLiYrnDM9t_MT54GjOK92c-s4I2VEwqnd0Xy4qsL4awesI
150,37,5,95355,1.58676E+12,73755,0,FALSE,1,OC_2Yy1tSrlXkiiv32PiRQ6g1g4VIOYrw6Sc7kI9ZFMBNSo
151,157,2,4809,1.59022E+12,3009,1191,TRUE,0,eb1Hfg61v_ZADnsiCRJXq2MDAEUYh8yw4tNUXNAu-dPXk1gh
152,161,7,153662,1.59833E+12,132062,0,TRUE,0,_RmDtqitZe5mxGW5y63xpQleP5nU6KayD8YVXy0mkqF0P5jA
153,412,6,56854,1.60323E+12,35254,0,TRUE,0,PQ8sdJpIjcf5UPnRolUIZUkLO1cn7ie6tbY7XgLrdiflurE
154,24,7,88067,1.60185E+12,66467,0,TRUE,0,DQTtPIho_C_koVc7iFazwGoYMQLkYWX90Xcojl_RNXLIzzE
155,74,2,3723,1.5873E+12,1923,2277,FALSE,0,Rp60gs_fxdjsy_CMLGIQ4xfX6nXCyjfbwJms-uq6VXsOSuN7
156,45,2,3475,1.58707E+12,1675,2525,TRUE,0,INycNlf3tEF1COr59Q5VTMlZP3pSbwvWmdIN1U6c5C-e
157,222,6,317562,1.5902E+12,295962,0,TRUE,2,5cOQE65BZ_RrRuCORXthP8mAsC0064HrcvFcDOZGJRJ5kKo
158,157,3,10906,1.59738E+12,4906,1694,TRUE,0,1mRuQn0Q-DBU0ymyGwqu_MU2g5SX2u4YQ1WUY0C1sMpzR3ds
159,31,5,48950,1.59165E+12,27350,0,TRUE,1,AOpMb1KWEfMOymtFeEP5-itrN2rvT4kk5zTlLPE4PjRnx6w
160,141,5,43778,1.60304E+12,22178,0,TRUE,1,hBQ6w9IoCftNpj1FymoMsmRS6KmR8NIc-cArDPOn1SlgwKeQ
161,79,5,114875,1.60108E+12,93275,0,FALSE,2,g_h0b5qWwQb3rAA2pUoqZYaB9phHp-rD7Svx_tC-8N11eA8
162,32,7,77842,1.60352E+12,56242,0,TRUE,0,JQOPFCLpRDV6tqTVo9GR7L3FqxvXthx_YsDSok2PHdbo4v0
163,17,7,517586,1.57551E+12,495986,0,FALSE,0,NWkgO1vClhOJvi3Upuf4eNx_BuoZXDqA2Jq0ryqucgP0yEc
164,103,7,320064,1.60273E+12,298464,0,TRUE,0,#NAME?
165,163,4,20962,1.59428E+12,8362,638,TRUE,0,PxkPT9lmFpcqWXDVqgCALqcMPoq6_avmheqCsjLCpCBFoMw
166,203,4,16019,1.58466E+12,3419,5581,FALSE,0,GJ3BYNnt2Qi_V11UqiCE8ZkMFbm7Ifud-l4owkcpoB8H0pg
167,81,6,34022,1.47978E+12,12422,0,FALSE,1,Hiu8bo7ZYi28qT7Vi0KRoQzCfW6G8eFWxXGvXfmfZOwcdUg
168,245,5,24788,1.59248E+12,3188,0,TRUE,0,zYOhW6MAq0gJnKOhbnFUQscm1rkHYvV4LhrQlXWawW6mAK4
169,202,5,25720,1.59368E+12,4120,0,TRUE,0,tnE30Nsd8-8Ch26BzNfkzjxwQlaQl6TyaIMHxHzvJQ_KI4Nm
170,86,6,63794,1.60204E+12,42194,0,TRUE,2,ZUbQCfCTeMYxFKtF7yrBxOSMCcZVHEl06WvSSg3HWOXxZwY
171,98,2,3894,1.58978E+12,2094,2106,TRUE,0,zxWJ1p8AK07CZELnRu1yK0G6I0D9tZavI9bZ-AK1nHrkXgd5
172,350,3,8223,1.59291E+12,2223,4377,TRUE,0,U8blre4kAAxx1YeQxgKTK6JOWUHKZXc0_jzUzSDQfF07YkQB
173,222,7,104312,1.58231E+12,82712,0,FALSE,0,gNtXczApVDPCVDebWWaEaykQxaIKVNwzn2VevTLo2Q0CYQs
174,2,7,564619,1.60076E+12,543019,0,FALSE,0,oXA8zZdJmrH8N4UcQRDtq0TW4AnhtuE92pA2xwZPZVjZHZA
175,43,5,31617,1.59578E+12,10017,0,TRUE,1,KPLlwi3FVfPZM21szJXvWbDNSdn45sfZ3vEcDiJptRWFNpU
176,267,7,194655,1.59851E+12,173055,0,TRUE,0,wdVzfgQ3249XACkhTFmjw4mqJ39vMnW-5yiSEcJ7rFczTvw
177,56,4,16163,1.58926E+12,3563,5437,TRUE,0,zfsSSSryx7Cwx64Pk_ocBTYiXg_HcusyVaOIEv6rI58zCYEr
178,133,4,15263,1.5764E+12,2663,6337,FALSE,0,FAqIzK8rcfX48tfszJRb3a1W7-JlKuTYe1M_I93pbQ0mNChZ
179,62,5,26618,1.59037E+12,5018,0,TRUE,0,l-bsv2BRazUVFS01gaoD_vG3jHRquYXwj3PN3mjv3TsfXKc
180,875,6,75768,1.60343E+12,54168,0,TRUE,0,iF_nmdAlCBgK4JCyFT5hvXvppO1bvA56GKADC49FfJQe4N4
181,267,2,2367,1.58648E+12,567,3633,TRUE,0,tJv30BCIkeiAX-4QsPtsfJ6W76jeE_vfLoKy-VNBLd1On6I
182,99,3,7015,1.59716E+12,1015,5585,TRUE,0,Tb63bCoNGQK1YPchmwWraidFiPH05dVB8PIIpkkz7RxSBSV5
183,86,6,66525,1.60181E+12,44925,0,TRUE,1,Fc9uLK9iV7E8tiRyvSfuo9TwL2e_rDa80wmSk66MrMQxnP8
184,82,5,29403,1.60305E+12,7803,0,TRUE,0,X9lfMe-1trQjnTgls0weQd7MRtI1aCpcVHm45DKy3-U5QZF7
